value_en	description_en	codesystem	code	description_code
netCDF	netCDF	EDAM	format_3650	netCDF
MGF	MGF	EDAM	format_3651	MGF
dta	dta	EDAM	format_3652	dta
pkl	pkl	EDAM	format_3653	pkl
mzXML	mzXML	EDAM	format_3654	mzXML
pepXML	pepXML	EDAM	format_3655	pepXML
GPML	GPML	EDAM	format_3657	GPML
K-mer countgraph	K-mer countgraph	EDAM	format_3665	K-mer countgraph
mzTab	mzTab	EDAM	format_3681	mzTab
imzML metadata file	imzML metadata file	EDAM	format_3682	imzML metadata file
qcML	qcML	EDAM	format_3683	qcML
PRIDE XML	PRIDE XML	EDAM	format_3684	PRIDE XML
SED-ML	SED-ML	EDAM	format_3685	SED-ML
COMBINE OMEX	COMBINE OMEX	EDAM	format_3686	COMBINE OMEX
ISA-TAB	ISA-TAB	EDAM	format_3687	ISA-TAB
SBtab	SBtab	EDAM	format_3688	SBtab
BCML	BCML	EDAM	format_3689	BCML
BDML	BDML	EDAM	format_3690	BDML
BEL	BEL	EDAM	format_3691	BEL
SBGN-ML	SBGN-ML	EDAM	format_3692	SBGN-ML
AGP	AGP	EDAM	format_3693	AGP
PS	PS	EDAM	format_3696	PS
SRA format	SRA format	EDAM	format_3698	SRA format
VDB	VDB	EDAM	format_3699	VDB
Tabix index file format	Tabix index file format	EDAM	format_3700	Tabix index file format
Sequin format	Sequin format	EDAM	format_3701	Sequin format
MSF	MSF	EDAM	format_3702	MSF
Biodiversity data format	Biodiversity data format	EDAM	format_3706	Biodiversity data format
ABCD format	ABCD format	EDAM	format_3708	ABCD format
GCT/Res format	GCT/Res format	EDAM	format_3709	GCT/Res format
WIFF format	WIFF format	EDAM	format_3710	WIFF format
X!Tandem XML	X!Tandem XML	EDAM	format_3711	X!Tandem XML
Thermo RAW	Thermo RAW	EDAM	format_3712	Thermo RAW
Mascot .dat file	Mascot .dat file	EDAM	format_3713	Mascot .dat file
MaxQuant APL peaklist format	MaxQuant APL peaklist format	EDAM	format_3714	MaxQuant APL peaklist format
SBOL	SBOL	EDAM	format_3725	SBOL
PMML	PMML	EDAM	format_3726	PMML
OME-TIFF	OME-TIFF	EDAM	format_3727	OME-TIFF
LocARNA PP	LocARNA PP	EDAM	format_3728	LocARNA PP
dbGaP format	dbGaP format	EDAM	format_3729	dbGaP format
BIOM format	BIOM format	EDAM	format_3746	BIOM format
protXML	protXML	EDAM	format_3747	protXML
Linked data format	Linked data format	EDAM	format_3748	Linked data format
JSON-LD	JSON-LD	EDAM	format_3749	JSON-LD
YAML	YAML	EDAM	format_3750	YAML
DSV	DSV	EDAM	format_3751	DSV
CSV	CSV	EDAM	format_3752	CSV
SEQUEST .out file	SEQUEST .out file	EDAM	format_3758	SEQUEST .out file
idXML	idXML	EDAM	format_3764	idXML
KNIME datatable format	KNIME datatable format	EDAM	format_3765	KNIME datatable format
UniProtKB XML	UniProtKB XML	EDAM	format_3770	UniProtKB XML
UniProtKB RDF	UniProtKB RDF	EDAM	format_3771	UniProtKB RDF
BioJSON (BioXSD)	BioJSON (BioXSD)	EDAM	format_3772	BioJSON (BioXSD)
BioYAML	BioYAML	EDAM	format_3773	BioYAML
BioJSON (Jalview)	BioJSON (Jalview)	EDAM	format_3774	BioJSON (Jalview)
GSuite	GSuite	EDAM	format_3775	GSuite
BTrack	BTrack	EDAM	format_3776	BTrack
MCPD	MCPD	EDAM	format_3777	MCPD
Annotated text format	Annotated text format	EDAM	format_3780	Annotated text format
PubAnnotation format	PubAnnotation format	EDAM	format_3781	PubAnnotation format
BioC	BioC	EDAM	format_3782	BioC
PubTator format	PubTator format	EDAM	format_3783	PubTator format
Open Annotation format	Open Annotation format	EDAM	format_3784	Open Annotation format
BioNLP Shared Task format	BioNLP Shared Task format	EDAM	format_3785	BioNLP Shared Task format
Query language	Query language	EDAM	format_3787	Query language
SQL	SQL	EDAM	format_3788	SQL
XQuery	XQuery	EDAM	format_3789	XQuery
SPARQL	SPARQL	EDAM	format_3790	SPARQL
CDF ASCII format	CDF ASCII format	SWO	SWO_3000057	CDF ASCII format
BAR	BAR	SWO	SWO_3000058	BAR
CEL ASCII format	CEL ASCII format	SWO	SWO_3000059	CEL ASCII format
Data File Standard for Flow Cytometry	Data File Standard for Flow Cytometry	SWO	SWO_3000061	Data File Standard for Flow Cytometry
FCS3.0	FCS3.0	SWO	SWO_3000062	FCS3.0
BedGraph	BedGraph	SWO	SWO_3000072	BedGraph
MathML 2.0	MathML 2.0	SWO	SWO_3000074	MathML 2.0
FieldML	FieldML	SWO	SWO_3000075	FieldML
.mgf	.mgf	SWO	SWO_3000083	.mgf
pdbml	pdbml	EDAM	format_1478	pdbml
PDBML	PDBML	EDAM	format_1478	PDBML
taverna workflow format	taverna workflow format	EDAM	format_1665	taverna workflow format
Taverna workflow format	Taverna workflow format	EDAM	format_1665	Taverna workflow format
Nexus format	Nexus format	EDAM	format_1912	Nexus format
Alignment format	Alignment format	EDAM	format_1921	Alignment format
.fastq	.fastq	EDAM	format_1930	.fastq
FASTQ	FASTQ	EDAM	format_1930	FASTQ
html	html	EDAM	format_2331	html
HTML	HTML	EDAM	format_2331	HTML
BAM	BAM	EDAM	format_2572	BAM
.sam	.sam	EDAM	format_2573	.sam
SAM	SAM	EDAM	format_2573	SAM
.wig	.wig	EDAM	format_3005	.wig
WIG	WIG	EDAM	format_3005	WIG
.maf	.maf	EDAM	format_3008	.maf
MAF	MAF	EDAM	format_3008	MAF
VCF	VCF	EDAM	format_3016	VCF
RDF-XML	RDF-XML	SWO	SWO_3000007	RDF-XML
OWL-XML	OWL-XML	SWO	SWO_3000038	OWL-XML
OWL2-XML	OWL2-XML	SWO	SWO_3000039	OWL2-XML
ASCII format	ASCII format	SWO	SWO_3000042	ASCII format
Plain text file format	Plain text file format	SWO	SWO_3000043	Plain text file format
plain text file format	plain text file format	SWO	SWO_3000043	plain text file format
Tab delimited file format	Tab delimited file format	SWO	SWO_3000046	Tab delimited file format
tab delimited file format	tab delimited file format	SWO	SWO_3000046	tab delimited file format
SIF	SIF	SWO	SWO_3000049	SIF
XGMML	XGMML	SWO	SWO_3000051	XGMML
BioPAX RDF/XML format	BioPAX RDF/XML format	SWO	SWO_3000055	BioPAX RDF/XML format
BioPAX Manchester OWL Syntax format	BioPAX Manchester OWL Syntax format	SWO	SWO_3000056	BioPAX Manchester OWL Syntax format
.csv	.csv	SWO	SWO_3000082	.csv
.mysql	.mysql	SWO	SWO_3000084	.mysql
.sql	.sql	SWO	SWO_3000085	.sql
CEL binary format	CEL binary format	SWO	SWO_0000084	CEL binary format
KGML	KGML	SWO	SWO_0000249	KGML
Rnw	Rnw	SWO	SWO_0000363	Rnw
SBMLR format	SBMLR format	SWO	SWO_0000378	SBMLR format
SDF format	SDF format	SWO	SWO_0000381	SDF format
R data frame	R data frame	SWO	SWO_0000409	R data frame
cdt	cdt	SWO	SWO_0000493	cdt
cls	cls	SWO	SWO_0000498	cls
dcf	dcf	SWO	SWO_0000518	dcf
gct	gct	SWO	SWO_0000548	gct
gpr format	gpr format	SWO	SWO_0000566	gpr format
gtr	gtr	SWO	SWO_0000569	gtr
gxl format	gxl format	SWO	SWO_0000570	gxl format
lma	lma	SWO	SWO_0000596	lma
mas5 format	mas5 format	SWO	SWO_0000615	mas5 format
.raw files	.raw files	SWO	SWO_0000682	.raw files
rda	rda	SWO	SWO_0000684	rda
ARR	ARR	SWO	SWO_1100014	ARR
BPMAP	BPMAP	SWO	SWO_1100035	BPMAP
CDF binary format	CDF binary format	SWO	SWO_1100054	CDF binary format
CHP binary format	CHP binary format	SWO	SWO_1100122	CHP binary format
GEO Matrix Series format	GEO Matrix Series format	SWO	SWO_1100126	GEO Matrix Series format
NoInformation (NI, nullflavor)	The value is exceptional (missing, omitted, incomplete, improper). No information as to the reason for being an exceptional value is provided. This is the most general exceptional value. It is also the default exceptional value.	HL7	NI	NoInformation (NI, nullflavor)
Invalid (INV, nullflavor)	The value as represented in the instance is not a member of the set of permitted data values in the constrained value domain of a variable.	HL7	INV	Invalid (INV, nullflavor)
Derived (DER, nullflavor)	An actual value may exist, but it must be derived from the provided information (usually an EXPR generic data type extension will be used to convey the derivation expression .	HL7	DER	Derived (DER, nullflavor)
Other (OTH, nullflavor)	The actual value is not a member of the set of permitted data values in the constrained value domain of a variable.The actual value is not a member of the set of permitted data values in the constrained value domain of a variable. (e.g., concept not provided by required code system).	HL7	OTH	Other (OTH, nullflavor)
Negative infinity (NINF, nullflavor)	Negative infinity of numbers.	HL7	NINF	Negative infinity (NINF, nullflavor)
Positive infinity (PINF, nullflavor)	Positive infinity of numbers.	HL7	PINF	Positive infinity (PINF, nullflavor)
Un-encoded (UNC, nullflavor)	The actual value has not yet been encoded within the approved value domain.	HL7	UNC	Un-encoded (UNC, nullflavor)
Masked (MSK, nullflavor)	There is information on this item available but it has not been provided by the sender due to security, privacy or other reasons. There may be an alternate mechanism for gaining access to this information.	HL7	MSK	Masked (MSK, nullflavor)
Not applicable (NA, nullflavor)	Known to have no proper value (e.g., last menstrual period for a male).	HL7	NA	Not applicable (NA, nullflavor)
Unknown (UNK, nullflavor)	A proper value is applicable, but not known.	HL7	UNK	Unknown (UNK, nullflavor)
Asked but unknown (ASKU, nullflavor)	Information was sought but not found (e.g., patient was asked but didn't know)	HL7	ASKU	Asked but unknown (ASKU, nullflavor)
Temporarily unavailable (NAV, nullflavor)	Information is not available at this time but it is expected that it will be available later.	HL7	NAV	Temporarily unavailable (NAV, nullflavor)
Not asked (NASK, nullflavor)	This information has not been sought. (e.g., patient was not asked)	HL7	NASK	Not asked (NASK, nullflavor)
Not available (NAVU, nullflavor)	Information is not available at this time (with no expectation regarding whether it will or will not be available in the future).	HL7	NAVU	Not available (NAVU, nullflavor)
Sufficient quantity (QS, nullflavor)	The specific quantity is not known, but is known to be non-zero and is not specified because it makes up the bulk of the material. e.g. 'Add 10mg of ingredient X, 50mg of ingredient Y, and sufficient quantity of water to 100mL.' The null flavor would be used to express the quantity of water.	HL7	QS	Sufficient quantity (QS, nullflavor)
Trace (TRC, nullflavor)	The content is greater than zero, but too small to be quantified.	HL7	TRC	Trace (TRC, nullflavor)
