value_en	description_en	codesystem	code	description_code
Slotervaartziekenhuis	Slotervaartziekenhuis	FG	ZKH78	Slotervaartziekenhuis
Ziekenhuisgroep Twente, Hengelo	Ziekenhuisgroep Twente, Hengelo	FG	ZKH91	Ziekenhuisgroep Twente, Hengelo
Erasmus Rucphen Family Study Biobank	Erasmus Rucphen Family Study Biobank	BBMRI-ERIC	NL_AAAACXPKEZGNYACQK2ME25QAAE	Erasmus Rucphen Family Study Biobank
Lipidpoli Biobank	Lipidpoli Biobank	BBMRI-ERIC	NL_AAAACXPLAX4VSACQK2ME25QAAI	Lipidpoli Biobank
PRECISION Biobank	PRECISION Biobank	BBMRI-ERIC	NL_AAAACYWYFU3V4ACQK2MDM4QAAM	PRECISION Biobank
Utrecht Depression Epidemiology Study Biobank	Utrecht Depression Epidemiology Study Biobank	BBMRI-ERIC	NL_AAAACXPFPWGMSACQK2ME25QAAE	Utrecht Depression Epidemiology Study Biobank
Maasziekenhuis, Boxmeer	Maasziekenhuis, Boxmeer	FG	ZKH72	Maasziekenhuis, Boxmeer
Ziekenhuis Gelderse Vallei, Ede	Ziekenhuis Gelderse Vallei, Ede	FG	ZKH52	Ziekenhuis Gelderse Vallei, Ede
Ziekenhuis De Tjongerschans, Heerenveen	Ziekenhuis De Tjongerschans, Heerenveen	FG	ZKH43	Ziekenhuis De Tjongerschans, Heerenveen
St. Elisabeth Hospital, Tilburg	St. Elisabeth Hospital, Tilburg	FG	ZKH70	St. Elisabeth Hospital, Tilburg
Biobank Hemoglobinopathy	Biobank Hemoglobinopathy	BBMRI-ERIC	NL_aaaac2dvrk2baacqk2mpm4yaae	Biobank Hemoglobinopathy
Leidsche Rijn Gezondheid Study Biobank	Leidsche Rijn Gezondheid Study Biobank	BBMRI-ERIC	NL_AAAACXPFROFN6ACQK2ME25QAAM	Leidsche Rijn Gezondheid Study Biobank
Groene Hart Ziekenhuis, Gouda	Groene Hart Ziekenhuis, Gouda	FG	ZKH103	Groene Hart Ziekenhuis, Gouda
PACMAN Biobank	PACMAN Biobank	BBMRI-ERIC	NL_AAAACXPRARQ4KACQK2ME25QAAE	PACMAN Biobank
Biobank Interstitial Lung Disease	Biobank Interstitial Lung Disease	BBMRI-ERIC	NL_AAAACXPJX4UB6ACQK2ME25QAAE	Biobank Interstitial Lung Disease
Wageningen University Research Biobank	Wageningen University Research Biobank	BBMRI-ERIC	NL_AAAACW5ELBQ4WZSUAVNCZ2AAAE	Wageningen University Research Biobank
Havenziekenhuis, Rotterdam	Havenziekenhuis, Rotterdam	FG	ZKH104	Havenziekenhuis, Rotterdam
Postpartum psychosis biobank	Postpartum psychosis biobank	BBMRI-ERIC	NL_aaaac2dvrk2baacqk2mpm4yaau	Postpartum psychosis biobank
Slingeland Ziekenhuis, Doetinchem	Slingeland Ziekenhuis, Doetinchem	FG	ZKH47	Slingeland Ziekenhuis, Doetinchem
Ziekenhuis Sint Jansdal, Harderwijk	Ziekenhuis Sint Jansdal, Harderwijk	FG	ZKH53	Ziekenhuis Sint Jansdal, Harderwijk
Parelsnoer	Parelsnoer	BBMRI-ERIC	NL_aaaacz5nbabrsacqk2mgyyqaae	Parelsnoer
LUMINA Biobank	LUMINA Biobank	BBMRI-ERIC	NL_AAAACXPFXCFPSACQK2ME25QAAI	LUMINA Biobank
Sint Lucas Ziekenhuis, Winschoten	Sint Lucas Ziekenhuis, Winschoten	FG	ZKH57	Sint Lucas Ziekenhuis, Winschoten
Generation R Biobank	Generation R Biobank	BBMRI-ERIC	NL_AAAACXPKEJXLSACQK2ME25QAAE	Generation R Biobank
Westfries Gasthuis, Hoorn	Westfries Gasthuis, Hoorn	FG	ZKH87	Westfries Gasthuis, Hoorn
Early Arthitis Clinic cohort	Early Arthitis Clinic cohort	BBMRI-ERIC	NL_AAAACXPAUCGZWACQK2ME25QAAE	Early Arthitis Clinic cohort
Fronto-temporal Dementia Biobank	Fronto-temporal Dementia Biobank	BBMRI-ERIC	NL_AAAACXPFW2H7KACQK2ME25QAAE	Fronto-temporal Dementia Biobank
Erasmus MC Biobank	Erasmus MC Biobank	BBMRI-ERIC	NL_AAAACW5FCXM3MZSUAVNCZ2AAAE	Erasmus MC Biobank
National Twin Registry and Netherlands Study of Depression and Anxiety Biobank	National Twin Registry and Netherlands Study of Depression and Anxiety Biobank	BBMRI-ERIC	NL_AAAACXPAVQE52ACQK2ME25QAAE	National Twin Registry and Netherlands Study of Depression and Anxiety Biobank
St. Antonius Ziekenhuis Nieuwegein	St. Antonius Ziekenhuis Nieuwegein	FG	ZKH93	St. Antonius Ziekenhuis Nieuwegein
Radboud Biobank	Radboud Biobank	BBMRI-ERIC	NL_RBB	Radboud Biobank
Tuberculosis Indonesia Biobank	Tuberculosis Indonesia Biobank	BBMRI-ERIC	NL_AAAACXPFV6EUKACQK2ME25QAAM	Tuberculosis Indonesia Biobank
Catharina-Ziekenhuis, Eindhoven	Catharina-Ziekenhuis, Eindhoven	FG	ZKH65	Catharina-Ziekenhuis, Eindhoven
Not available (NAVU, nullflavor)	Information is not available at this time (with no expectation regarding whether it will or will not be available in the future).	HL7	NAVU	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NAVU
Temporarily unavailable (NAV, nullflavor)	Information is not available at this time but it is expected that it will be available later.	HL7	NAV	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NAV
Not asked (NASK, nullflavor)	This information has not been sought. (e.g., patient was not asked)	HL7	NASK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NASK
Derived (DER, nullflavor)	An actual value may exist, but it must be derived from the provided information (usually an EXPR generic data type extension will be used to convey the derivation expression .	HL7	DER	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#DER
Unknown (UNK, nullflavor)	A proper value is applicable, but not known.	HL7	UNK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#UNK
Trace (TRC, nullflavor)	The content is greater than zero, but too small to be quantified.	HL7	TRC	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#TRC
Other (OTH, nullflavor)	The actual value is not a member of the set of permitted data values in the constrained value domain of a variable.The actual value is not a member of the set of permitted data values in the constrained value domain of a variable. (e.g., concept not provided by required code system).	HL7	OTH	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#OTH
Masked (MSK, nullflavor)	There is information on this item available but it has not been provided by the sender due to security, privacy or other reasons. There may be an alternate mechanism for gaining access to this information.	HL7	MSK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#MSK
Negative infinity (NINF, nullflavor)	Negative infinity of numbers.	HL7	NINF	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NINF
Sufficient quantity (QS, nullflavor)	The specific quantity is not known, but is known to be non-zero and is not specified because it makes up the bulk of the material. e.g. 'Add 10mg of ingredient X, 50mg of ingredient Y, and sufficient quantity of water to 100mL.' The null flavor would be used to express the quantity of water.	HL7	QS	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#QS
Un-encoded (UNC, nullflavor)	The actual value has not yet been encoded within the approved value domain.	HL7	UNC	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#UNC
Invalid (INV, nullflavor)	The value as represented in the instance is not a member of the set of permitted data values in the constrained value domain of a variable.	HL7	INV	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#INV
NoInformation (NI, nullflavor)	The value is exceptional (missing, omitted, incomplete, improper). No information as to the reason for being an exceptional value is provided. This is the most general exceptional value. It is also the default exceptional value.	HL7	NI	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NI
Not applicable (NA, nullflavor)	Known to have no proper value (e.g., last menstrual period for a male).	HL7	NA	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NA
Positive infinity (PINF, nullflavor)	Positive infinity of numbers.	HL7	PINF	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#PINF
Asked but unknown (ASKU, nullflavor)	Information was sought but not found (e.g., patient was asked but didn't know)	HL7	ASKU	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#ASKU
