value_en	description_en	codesystem	code	description_code
Nelson syndrome	Nelson syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_199244	Nelson syndrome
Pulmonary capillary hemangiomatosis	Pulmonary capillary hemangiomatosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_199241	Pulmonary capillary hemangiomatosis
Atypical hemolytic uremic syndrome	Atypical hemolytic uremic syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2134	Atypical hemolytic uremic syndrome
Familial isolated hypoparathyroidism due to impaired PTH secretion	Familial isolated hypoparathyroidism due to impaired PTH secretion	Orphanet	http://www.orpha.net/ORDO/Orphanet_189466	Familial isolated hypoparathyroidism due to impaired PTH secretion
Fatal infantile lactic acidosis with methylmalonic aciduria	Fatal infantile lactic acidosis with methylmalonic aciduria	Orphanet	http://www.orpha.net/ORDO/Orphanet_17	Fatal infantile lactic acidosis with methylmalonic aciduria
Primary pigmented nodular adrenocortical disease	Primary pigmented nodular adrenocortical disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_189439	Primary pigmented nodular adrenocortical disease
Pyridoxine-dependent epilepsy	Pyridoxine-dependent epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_3006	Pyridoxine-dependent epilepsy
Rhabdomyosarcoma	Rhabdomyosarcoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_780	Rhabdomyosarcoma
Rotor syndrome	Rotor syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_3111	Rotor syndrome
Lennox-Gastaut syndrome	Lennox-Gastaut syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2382	Lennox-Gastaut syndrome
Subacute sclerosing leukoencephalitis	Subacute sclerosing leukoencephalitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2806	Subacute sclerosing leukoencephalitis
Systemic mastocytosis	Systemic mastocytosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2467	Systemic mastocytosis
NON RARE IN EUROPE: Pernicious anemia	NON RARE IN EUROPE: Pernicious anemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_120	NON RARE IN EUROPE: Pernicious anemia
Early infantile epileptic encephalopathy	Early infantile epileptic encephalopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_1934	Early infantile epileptic encephalopathy
Tay-Sachs disease	Tay-Sachs disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_845	Tay-Sachs disease
Myoclonic-astastic epilepsy	Myoclonic-astastic epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_1942	Myoclonic-astastic epilepsy
Early myoclonic encephalopathy	Early myoclonic encephalopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_1935	Early myoclonic encephalopathy
Early-onset progressive encephalopathy with migrant continuous myoclonus	Early-onset progressive encephalopathy with migrant continuous myoclonus	Orphanet	http://www.orpha.net/ORDO/Orphanet_1943	Early-onset progressive encephalopathy with migrant continuous myoclonus
West syndrome	West syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_3451	West syndrome
Tetanus	Tetanus	Orphanet	http://www.orpha.net/ORDO/Orphanet_3299	Tetanus
Asbestos intoxication	Asbestos intoxication	Orphanet	http://www.orpha.net/ORDO/Orphanet_2302	Asbestos intoxication
Rabies	Rabies	Orphanet	http://www.orpha.net/ORDO/Orphanet_770	Rabies
American trypanosomiasis	American trypanosomiasis	Orphanet	http://www.orpha.net/ORDO/Orphanet_3386	American trypanosomiasis
Calpain-3-related  limb-girdle muscular dystrophy R1	Calpain-3-related  limb-girdle muscular dystrophy R1	Orphanet	http://www.orpha.net/ORDO/Orphanet_267	Calpain-3-related  limb-girdle muscular dystrophy R1
Complete atrioventricular septal defect	Complete atrioventricular septal defect	Orphanet	http://www.orpha.net/ORDO/Orphanet_1329	Complete atrioventricular septal defect
Mucopolysaccharidosis type 4	Mucopolysaccharidosis type 4	Orphanet	http://www.orpha.net/ORDO/Orphanet_582	Mucopolysaccharidosis type 4
Autoimmune hepatitis	Autoimmune hepatitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2137	Autoimmune hepatitis
Primary biliary cholangitis	Primary biliary cholangitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_186	Primary biliary cholangitis
Arnold-Chiari malformation type II	Arnold-Chiari malformation type II	Orphanet	http://www.orpha.net/ORDO/Orphanet_1136	Arnold-Chiari malformation type II
Giant cell arteritis	Giant cell arteritis	Orphanet	http://www.orpha.net/ORDO/Orphanet_397	Giant cell arteritis
Chronic inflammatory demyelinating polyneuropathy	Chronic inflammatory demyelinating polyneuropathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_2932	Chronic inflammatory demyelinating polyneuropathy
Multiple symmetric lipomatosis	Multiple symmetric lipomatosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2398	Multiple symmetric lipomatosis
Dermatitis herpetiformis	Dermatitis herpetiformis	Orphanet	http://www.orpha.net/ORDO/Orphanet_1656	Dermatitis herpetiformis
Rare genetic syndromic intellectual disability	Rare genetic syndromic intellectual disability	Orphanet	http://www.orpha.net/ORDO/Orphanet_183763	Rare genetic syndromic intellectual disability
NON RARE IN EUROPE: Hashimoto thyroiditis	NON RARE IN EUROPE: Hashimoto thyroiditis	Orphanet	http://www.orpha.net/ORDO/Orphanet_855	NON RARE IN EUROPE: Hashimoto thyroiditis
Rare genetic immune disease	Rare genetic immune disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183770	Rare genetic immune disease
May-Hegglin thrombocytopenia	May-Hegglin thrombocytopenia	Orphanet	http://www.orpha.net/ORDO/Orphanet_850	May-Hegglin thrombocytopenia
Stiff person spectrum disorder	Stiff person spectrum disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_3198	Stiff person spectrum disorder
Rare genetic intellectual disability	Rare genetic intellectual disability	Orphanet	http://www.orpha.net/ORDO/Orphanet_183757	Rare genetic intellectual disability
Juvenile polyposis syndrome	Juvenile polyposis syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2929	Juvenile polyposis syndrome
Budd-Chiari syndrome	Budd-Chiari syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_131	Budd-Chiari syndrome
Niemann-Pick disease type C	Niemann-Pick disease type C	Orphanet	http://www.orpha.net/ORDO/Orphanet_646	Niemann-Pick disease type C
Nephroblastoma	Nephroblastoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_654	Nephroblastoma
Whooping cough	Whooping cough	Orphanet	http://www.orpha.net/ORDO/Orphanet_1489	Whooping cough
Osteochondritis dissecans	Osteochondritis dissecans	Orphanet	http://www.orpha.net/ORDO/Orphanet_2764	Osteochondritis dissecans
Myeloperoxidase deficiency	Myeloperoxidase deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_2587	Myeloperoxidase deficiency
Tuberculosis	Tuberculosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_3389	Tuberculosis
Diphtheria	Diphtheria	Orphanet	http://www.orpha.net/ORDO/Orphanet_1679	Diphtheria
Botulism	Botulism	Orphanet	http://www.orpha.net/ORDO/Orphanet_1267	Botulism
Pityriasis rubra pilaris	Pityriasis rubra pilaris	Orphanet	http://www.orpha.net/ORDO/Orphanet_2897	Pityriasis rubra pilaris
Guillain-Barré syndrome	Guillain-Barré syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2103	Guillain-Barré syndrome
Agammaglobulinemia	Agammaglobulinemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_183669	Agammaglobulinemia
Hyper-IgM syndrome without susceptibility to opportunistic infections	Hyper-IgM syndrome without susceptibility to opportunistic infections	Orphanet	http://www.orpha.net/ORDO/Orphanet_183666	Hyper-IgM syndrome without susceptibility to opportunistic infections
Eosinophilic gastroenteritis	Eosinophilic gastroenteritis	Orphanet	http://www.orpha.net/ORDO/Orphanet_2070	Eosinophilic gastroenteritis
Hyper-IgM syndrome with susceptibility to opportunistic infections	Hyper-IgM syndrome with susceptibility to opportunistic infections	Orphanet	http://www.orpha.net/ORDO/Orphanet_183663	Hyper-IgM syndrome with susceptibility to opportunistic infections
Transient familial neonatal hyperbilirubinemia	Transient familial neonatal hyperbilirubinemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_2312	Transient familial neonatal hyperbilirubinemia
Neutrophil immunodeficiency syndrome	Neutrophil immunodeficiency syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_183707	Neutrophil immunodeficiency syndrome
Autosomal dominant hyper-IgE syndrome	Autosomal dominant hyper-IgE syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2314	Autosomal dominant hyper-IgE syndrome
Functional neutrophil defect	Functional neutrophil defect	Orphanet	http://www.orpha.net/ORDO/Orphanet_183681	Functional neutrophil defect
Hermansky-Pudlak syndrome with neutropenia	Hermansky-Pudlak syndrome with neutropenia	Orphanet	http://www.orpha.net/ORDO/Orphanet_183678	Hermansky-Pudlak syndrome with neutropenia
Hepatoblastoma	Hepatoblastoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_449	Hepatoblastoma
Recurrent infections associated with rare immunoglobulin isotypes deficiency	Recurrent infections associated with rare immunoglobulin isotypes deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency
Hydranencephaly	Hydranencephaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_2177	Hydranencephaly
Rare genetic gynecological and obstetrical diseases	Rare genetic gynecological and obstetrical diseases	Orphanet	http://www.orpha.net/ORDO/Orphanet_183731	Rare genetic gynecological and obstetrical diseases
Listeriosis	Listeriosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_533	Listeriosis
Bacterial susceptibility due to TLR signaling pathway deficiency	Bacterial susceptibility due to TLR signaling pathway deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_183713	Bacterial susceptibility due to TLR signaling pathway deficiency
Laryngocele	Laryngocele	Orphanet	http://www.orpha.net/ORDO/Orphanet_2372	Laryngocele
Genetic susceptibility to infections due to particular pathogens	Genetic susceptibility to infections due to particular pathogens	Orphanet	http://www.orpha.net/ORDO/Orphanet_183710	Genetic susceptibility to infections due to particular pathogens
Legg-Calvé-Perthes disease	Legg-Calvé-Perthes disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_2380	Legg-Calvé-Perthes disease
Progressive supranuclear palsy	Progressive supranuclear palsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_683	Progressive supranuclear palsy
Pancreatoblastoma	Pancreatoblastoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_677	Pancreatoblastoma
NON RARE IN EUROPE: Idiopathic facial palsy	NON RARE IN EUROPE: Idiopathic facial palsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_2810	NON RARE IN EUROPE: Idiopathic facial palsy
Genetic gynecological tumor	Genetic gynecological tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_183734	Genetic gynecological tumor
Rare constitutional anemia	Rare constitutional anemia	Orphanet	http://www.orpha.net/ORDO/Orphanet_183651	Rare constitutional anemia
Severe combined immunodeficiency	Severe combined immunodeficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_183660	Severe combined immunodeficiency
Waardenburg-Shah syndrome	Waardenburg-Shah syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_897	Waardenburg-Shah syndrome
Rare genetic coagulation disorder	Rare genetic coagulation disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183654	Rare genetic coagulation disorder
Rare genetic adrenal disease	Rare genetic adrenal disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183637	Rare genetic adrenal disease
Seckel syndrome	Seckel syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_808	Seckel syndrome
Genetic polyendocrinopathy	Genetic polyendocrinopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_183643	Genetic polyendocrinopathy
Rare genetic hypothalamic or pituitary disease	Rare genetic hypothalamic or pituitary disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183628	Rare genetic hypothalamic or pituitary disease
Rare genetic diabetes mellitus	Rare genetic diabetes mellitus	Orphanet	http://www.orpha.net/ORDO/Orphanet_183625	Rare genetic diabetes mellitus
Rare genetic parathyroid disease and phosphocalcic metabolism disorder	Rare genetic parathyroid disease and phosphocalcic metabolism disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183634	Rare genetic parathyroid disease and phosphocalcic metabolism disorder
Lown-Ganong-Levine syndrome	Lown-Ganong-Levine syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_844	Lown-Ganong-Levine syndrome
Rare genetic thyroid disease	Rare genetic thyroid disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183631	Rare genetic thyroid disease
Genetic neuro-ophthalmological disease	Genetic neuro-ophthalmological disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183616	Genetic neuro-ophthalmological disease
Caudal regression sequence	Caudal regression sequence	Orphanet	http://www.orpha.net/ORDO/Orphanet_3027	Caudal regression sequence
Genetic respiratory malformation	Genetic respiratory malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183622	Genetic respiratory malformation
Genetic eye tumor	Genetic eye tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_183619	Genetic eye tumor
Genetic lens and zonula anomaly	Genetic lens and zonula anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_183607	Genetic lens and zonula anomaly
Hereditary chronic pancreatitis	Hereditary chronic pancreatitis	Orphanet	http://www.orpha.net/ORDO/Orphanet_676	Hereditary chronic pancreatitis
Genetic thrombotic microangiopathy	Genetic thrombotic microangiopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_183589	Genetic thrombotic microangiopathy
Genetic renal tubular disease	Genetic renal tubular disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183592	Genetic renal tubular disease
Giant axonal neuropathy	Giant axonal neuropathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_643	Giant axonal neuropathy
Genetic renal tumor	Genetic renal tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_183595	Genetic renal tumor
Netherton syndrome	Netherton syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_634	Netherton syndrome
Campomelic dysplasia	Campomelic dysplasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_140	Campomelic dysplasia
Genetic branchial arch or oral-acral syndrome	Genetic branchial arch or oral-acral syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_183576	Genetic branchial arch or oral-acral syndrome
Young-onset Parkinson disease	Young-onset Parkinson disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_2828	Young-onset Parkinson disease
Genetic malformation syndrome with odontal and/or periodontal component	Genetic malformation syndrome with odontal and/or periodontal component	Orphanet	http://www.orpha.net/ORDO/Orphanet_183580	Genetic malformation syndrome with odontal and/or periodontal component
Hereditary sensory and autonomic neuropathy type 4	Hereditary sensory and autonomic neuropathy type 4	Orphanet	http://www.orpha.net/ORDO/Orphanet_642	Hereditary sensory and autonomic neuropathy type 4
Genetic head and neck malformation	Genetic head and neck malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183583	Genetic head and neck malformation
Genetic glomerular disease	Genetic glomerular disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183586	Genetic glomerular disease
Genetic developmental defect of the eye	Genetic developmental defect of the eye	Orphanet	http://www.orpha.net/ORDO/Orphanet_183557	Genetic developmental defect of the eye
Nance-Horan syndrome	Nance-Horan syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_627	Nance-Horan syndrome
Genetic malformation syndrome with short stature	Genetic malformation syndrome with short stature	Orphanet	http://www.orpha.net/ORDO/Orphanet_183570	Genetic malformation syndrome with short stature
Neurofibromatosis-Noonan syndrome	Neurofibromatosis-Noonan syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_638	Neurofibromatosis-Noonan syndrome
Genetic overgrowth/obesity syndrome	Genetic overgrowth/obesity syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_183573	Genetic overgrowth/obesity syndrome
Congenital factor V deficiency	Congenital factor V deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_326	Congenital factor V deficiency
Genetic respiratory or mediastinal malformation	Genetic respiratory or mediastinal malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183554	Genetic respiratory or mediastinal malformation
Liddle syndrome	Liddle syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_526	Liddle syndrome
Genetic visceral malformation of the liver, biliary tract, pancreas or spleen	Genetic visceral malformation of the liver, biliary tract, pancreas or spleen	Orphanet	http://www.orpha.net/ORDO/Orphanet_183548	Genetic visceral malformation of the liver, biliary tract, pancreas or spleen
LCAT deficiency	LCAT deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_650	LCAT deficiency
Familial hypoaldosteronism	Familial hypoaldosteronism	Orphanet	http://www.orpha.net/ORDO/Orphanet_427	Familial hypoaldosteronism
Genetic digestive tract malformation	Genetic digestive tract malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183545	Genetic digestive tract malformation
Genetic cranial malformation	Genetic cranial malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183542	Genetic cranial malformation
Congenital stationary night blindness	Congenital stationary night blindness	Orphanet	http://www.orpha.net/ORDO/Orphanet_215	Congenital stationary night blindness
Genetic renal or urinary tract malformation	Genetic renal or urinary tract malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183539	Genetic renal or urinary tract malformation
Familial Mediterranean fever	Familial Mediterranean fever	Orphanet	http://www.orpha.net/ORDO/Orphanet_342	Familial Mediterranean fever
Genetic congenital limb malformation	Genetic congenital limb malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183536	Genetic congenital limb malformation
Choroideremia	Choroideremia	Orphanet	http://www.orpha.net/ORDO/Orphanet_180	Choroideremia
Genetic multiple congenital anomalies/dysmorphic syndrome	Genetic multiple congenital anomalies/dysmorphic syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_183533	Genetic multiple congenital anomalies/dysmorphic syndrome
Rare genetic developmental defect during embryogenesis	Rare genetic developmental defect during embryogenesis	Orphanet	http://www.orpha.net/ORDO/Orphanet_183530	Rare genetic developmental defect during embryogenesis
Androgen insensitivity syndrome	Androgen insensitivity syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_754	Androgen insensitivity syndrome
Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	Orphanet	http://www.orpha.net/ORDO/Orphanet_253	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia
Genetic bone tumor	Genetic bone tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_183527	Genetic bone tumor
Rare genetic bone disease	Rare genetic bone disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183524	Rare genetic bone disease
Congenital factor VII deficiency	Congenital factor VII deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_327	Congenital factor VII deficiency
Rare genetic movement disorder	Rare genetic movement disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183521	Rare genetic movement disorder
Rare hereditary ataxia	Rare hereditary ataxia	Orphanet	http://www.orpha.net/ORDO/Orphanet_183518	Rare hereditary ataxia
Rare genetic medullar disease	Rare genetic medullar disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183515	Rare genetic medullar disease
NON RARE IN EUROPE: Thiopurine S-methyltransferase deficiency	NON RARE IN EUROPE: Thiopurine S-methyltransferase deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_3315	NON RARE IN EUROPE: Thiopurine S-methyltransferase deficiency
Simpson-Golabi-Behmel syndrome	Simpson-Golabi-Behmel syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_373	Simpson-Golabi-Behmel syndrome
Rare genetic epilepsy	Rare genetic epilepsy	Orphanet	http://www.orpha.net/ORDO/Orphanet_183512	Rare genetic epilepsy
Rare genetic headache	Rare genetic headache	Orphanet	http://www.orpha.net/ORDO/Orphanet_183509	Rare genetic headache
Familial hyperaldosteronism type I	Familial hyperaldosteronism type I	Orphanet	http://www.orpha.net/ORDO/Orphanet_403	Familial hyperaldosteronism type I
Genetic central nervous system and retinal vascular disease	Genetic central nervous system and retinal vascular disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183503	Genetic central nervous system and retinal vascular disease
Genetic central nervous system malformation	Genetic central nervous system malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_183506	Genetic central nervous system malformation
Monosomy 21	Monosomy 21	Orphanet	http://www.orpha.net/ORDO/Orphanet_574	Monosomy 21
Genetic neuromuscular disease	Genetic neuromuscular disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183497	Genetic neuromuscular disease
Genetic neurodegenerative disease	Genetic neurodegenerative disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_183500	Genetic neurodegenerative disease
Genetic photodermatosis	Genetic photodermatosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_183490	Genetic photodermatosis
Genetic immune deficiency with skin involvement	Genetic immune deficiency with skin involvement	Orphanet	http://www.orpha.net/ORDO/Orphanet_183494	Genetic immune deficiency with skin involvement
Multiple endocrine neoplasia type 2	Multiple endocrine neoplasia type 2	Orphanet	http://www.orpha.net/ORDO/Orphanet_653	Multiple endocrine neoplasia type 2
Differentiated thyroid carcinoma	Differentiated thyroid carcinoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_146	Differentiated thyroid carcinoma
Genetic subcutaneous tissue disorder	Genetic subcutaneous tissue disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183484	Genetic subcutaneous tissue disorder
Genetic skin tumor	Genetic skin tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_183487	Genetic skin tumor
Familial prostate cancer	Familial prostate cancer	Orphanet	http://www.orpha.net/ORDO/Orphanet_1331	Familial prostate cancer
Genetic skin vascular disorder	Genetic skin vascular disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183478	Genetic skin vascular disorder
Genetic mixed dermis disorder	Genetic mixed dermis disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183481	Genetic mixed dermis disorder
Carnitine palmitoyltransferase II deficiency	Carnitine palmitoyltransferase II deficiency	Orphanet	http://www.orpha.net/ORDO/Orphanet_157	Carnitine palmitoyltransferase II deficiency
Genetic dermis disorder	Genetic dermis disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183472	Genetic dermis disorder
Alpha-thalassemia-X-linked intellectual disability syndrome	Alpha-thalassemia-X-linked intellectual disability syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_847	Alpha-thalassemia-X-linked intellectual disability syndrome
Genetic hyperpigmentation of the skin	Genetic hyperpigmentation of the skin	Orphanet	http://www.orpha.net/ORDO/Orphanet_183466	Genetic hyperpigmentation of the skin
Genetic hypopigmentation of the skin	Genetic hypopigmentation of the skin	Orphanet	http://www.orpha.net/ORDO/Orphanet_183469	Genetic hypopigmentation of the skin
Genetic sebaceous gland anomaly	Genetic sebaceous gland anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_183460	Genetic sebaceous gland anomaly
Ring chromosome 22 syndrome	Ring chromosome 22 syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_1446	Ring chromosome 22 syndrome
Genetic pigmentation anomaly of the skin	Genetic pigmentation anomaly of the skin	Orphanet	http://www.orpha.net/ORDO/Orphanet_183463	Genetic pigmentation anomaly of the skin
Genetic erythrokeratoderma	Genetic erythrokeratoderma	Orphanet	http://www.orpha.net/ORDO/Orphanet_183438	Genetic erythrokeratoderma
Inherited ichthyosis	Inherited ichthyosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_183435	Inherited ichthyosis
ICF syndrome	ICF syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_2268	ICF syndrome
Genetic porokeratosis	Genetic porokeratosis	Orphanet	http://www.orpha.net/ORDO/Orphanet_183444	Genetic porokeratosis
Genetic acrokeratoderma	Genetic acrokeratoderma	Orphanet	http://www.orpha.net/ORDO/Orphanet_183441	Genetic acrokeratoderma
Genetic hair anomaly	Genetic hair anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_183450	Genetic hair anomaly
Genetic epidermal appendage anomaly	Genetic epidermal appendage anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_183447	Genetic epidermal appendage anomaly
Joubert syndrome	Joubert syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_475	Joubert syndrome
Holt-Oram syndrome	Holt-Oram syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_392	Holt-Oram syndrome
Genetic nail anomaly	Genetic nail anomaly	Orphanet	http://www.orpha.net/ORDO/Orphanet_183454	Genetic nail anomaly
Systemic autoimmune disease	Systemic autoimmune disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_182228	Systemic autoimmune disease
Rare systemic disease	Rare systemic disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_182222	Rare systemic disease
Bazex-Dupré-Christol syndrome	Bazex-Dupré-Christol syndrome	Orphanet	http://www.orpha.net/ORDO/Orphanet_113	Bazex-Dupré-Christol syndrome
Familial abdominal aortic aneurysm	Familial abdominal aortic aneurysm	Orphanet	http://www.orpha.net/ORDO/Orphanet_86	Familial abdominal aortic aneurysm
Rare rheumatologic disease	Rare rheumatologic disease	Orphanet	http://www.orpha.net/ORDO/Orphanet_182231	Rare rheumatologic disease
46,XX gonadal dysgenesis	46,XX gonadal dysgenesis	Orphanet	http://www.orpha.net/ORDO/Orphanet_243	46,XX gonadal dysgenesis
Genetic urticaria	Genetic urticaria	Orphanet	http://www.orpha.net/ORDO/Orphanet_182734	Genetic urticaria
Genetic epidermal disorder	Genetic epidermal disorder	Orphanet	http://www.orpha.net/ORDO/Orphanet_183426	Genetic epidermal disorder
Polymalformative genetic syndrome with increased risk of developing cancer	Polymalformative genetic syndrome with increased risk of developing cancer	Orphanet	http://www.orpha.net/ORDO/Orphanet_183422	Polymalformative genetic syndrome with increased risk of developing cancer
Respiratory malformation	Respiratory malformation	Orphanet	http://www.orpha.net/ORDO/Orphanet_182111	Respiratory malformation
Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy	Orphanet	http://www.orpha.net/ORDO/Orphanet_136	Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy
Rare urogenital tumor	Rare urogenital tumor	Orphanet	http://www.orpha.net/ORDO/Orphanet_182114	Rare urogenital tumor
Congenital bilateral absence of vas deferens	Congenital bilateral absence of vas deferens	Orphanet	http://www.orpha.net/ORDO/Orphanet_48	Congenital bilateral absence of vas deferens
Non-syndromic urogenital tract malformation of female	Non-syndromic urogenital tract malformation of female	Orphanet	http://www.orpha.net/ORDO/Orphanet_182117	Non-syndromic urogenital tract malformation of female
Non-syndromic urogenital tract malformation of male	Non-syndromic urogenital tract malformation of male	Orphanet	http://www.orpha.net/ORDO/Orphanet_182121	Non-syndromic urogenital tract malformation of male
Non-syndromic urogenital tract malformation of male and female	Non-syndromic urogenital tract malformation of male and female	Orphanet	http://www.orpha.net/ORDO/Orphanet_182124	Non-syndromic urogenital tract malformation of male and female
Extragonadal germinoma	Extragonadal germinoma	Orphanet	http://www.orpha.net/ORDO/Orphanet_182127	Extragonadal germinoma
Tumor of endocrine glands	Tumor of endocrine glands	Orphanet	http://www.orpha.net/ORDO/Orphanet_182130	Tumor of endocrine glands
Berardinelli-Seip congenital lipodystrophy	Berardinelli-Seip congenital lipodystrophy	Orphanet	http://www.orpha.net/ORDO/Orphanet_528	Berardinelli-Seip congenital lipodystrophy
