value	description	codesystem	code	iri
Tuberculosis Indonesia Biobank	Tuberculosis Indonesia Biobank	BBMRI-ERIC	NL_AAAACXPFV6EUKACQK2ME25QAAM	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFV6EUKACQK2ME25QAAM
UMCG Research Data and Biobanking Team	UMCG Research Data and Biobanking Team	BBMRI-ERIC	NL_AAAACXPASAS2AACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPASAS2AACQK2ME25QAAE
Utrecht Clamp Cohort Biobank	Utrecht Clamp Cohort Biobank	BBMRI-ERIC	NL_AAAACXPFOKGE6ACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFOKGE6ACQK2ME25QAAE
Utrecht Coronary Biobank	Utrecht Coronary Biobank	BBMRI-ERIC	NL_aaaaczwpyvddcacqk2mo6qaaae	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_aaaaczwpyvddcacqk2mo6qaaae
Utrecht Depression Epidemiology Study Biobank	Utrecht Depression Epidemiology Study Biobank	BBMRI-ERIC	NL_AAAACXPFPWGMSACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFPWGMSACQK2ME25QAAE
U-TWIN Biobank	U-TWIN Biobank	BBMRI-ERIC	NL_AAAACXPKIFC32ACQK2ME25QAAM	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKIFC32ACQK2ME25QAAM
Vascular Disease Biobank	Vascular Disease Biobank	BBMRI-ERIC	NL_AAAACXPRAIR7CACQK2ME25QAAI	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRAIR7CACQK2ME25QAAI
Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis	BBMRI-ERIC	NL_AAAACXPAGSMBGACQK2ME25QAAI	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPAGSMBGACQK2ME25QAAI
Vrije Unversiteit Medisch Centrum Bacteriele Meningitis Biobank	Vrije Unversiteit Medisch Centrum Bacteriele Meningitis Biobank	BBMRI-ERIC	NL_AAAACXPFX7P3EACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPFX7P3EACQK2ME25QAAE
Wageningen University Research Biobank	Wageningen University Research Biobank	BBMRI-ERIC	NL_AAAACW5ELBQ4WZSUAVNCZ2AAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACW5ELBQ4WZSUAVNCZ2AAAE
WHISTLER Biobank	WHISTLER Biobank	BBMRI-ERIC	NL_AAAACXPKLWV6CACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPKLWV6CACQK2ME25QAAE
Zutphen Biobank	Zutphen Biobank	BBMRI-ERIC	NL_AAAACXPRBD7XQACQK2ME25QAAE	https://directory.bbmri-eric.eu/menu/main/app-molgenis-app-biobank-explorer/biobank/bbmri-eric:ID:NL_AAAACXPRBD7XQACQK2ME25QAAE
VU medisch centrum (VUMC), Amsterdam	VU medisch centrum (VUMC), Amsterdam	FG	ZKH1	https://fair-genomes.org/ZKH1
Academisch Medisch Centrum (AMC), Amsterdam	Academisch Medisch Centrum (AMC), Amsterdam	FG	ZKH2	https://fair-genomes.org/ZKH2
Universitair Medisch Centrum Groningen (UMCG), Groningen	Universitair Medisch Centrum Groningen (UMCG), Groningen	FG	ZKH3	https://fair-genomes.org/ZKH3
Universitair Medisch Centrum Utrecht (UMCU), Utrecht	Universitair Medisch Centrum Utrecht (UMCU), Utrecht	FG	ZKH4	https://fair-genomes.org/ZKH4
Leids Universitair Medisch Centrum (LUMC), Leiden	Leids Universitair Medisch Centrum (LUMC), Leiden	FG	ZKH5	https://fair-genomes.org/ZKH5
Radboud University Nijmegen Medical Centre, Nijmegen	Radboud University Nijmegen Medical Centre, Nijmegen	FG	ZKH6	https://fair-genomes.org/ZKH6
Maastricht Universitair Medisch Centrum (MUMC+) Maastricht	Maastricht Universitair Medisch Centrum (MUMC+) Maastricht	FG	ZKH7	https://fair-genomes.org/ZKH7
Erasmus MC, Rotterdam	Erasmus MC, Rotterdam	FG	ZKH8	https://fair-genomes.org/ZKH8
Albert Schweitzer Ziekenhuis, Dordrecht	Albert Schweitzer Ziekenhuis, Dordrecht	FG	ZKH9	https://fair-genomes.org/ZKH9
Amphia Ziekenhuis, Breda	Amphia Ziekenhuis, Breda	FG	ZKH10	https://fair-genomes.org/ZKH10
Canisius-Wilhelemina Ziekenhuis, Nijmegen	Canisius-Wilhelemina Ziekenhuis, Nijmegen	FG	ZKH11	https://fair-genomes.org/ZKH11
Catharina Ziekenhuis, Eindhoven	Catharina Ziekenhuis, Eindhoven	FG	ZKH12	https://fair-genomes.org/ZKH12
Deventer Ziekenhuis, Deventer	Deventer Ziekenhuis, Deventer	FG	ZKH13	https://fair-genomes.org/ZKH13
Elisabeth-TweeSteden Ziekenhuis Tilburg, Tilburg	Elisabeth-TweeSteden Ziekenhuis Tilburg, Tilburg	FG	ZKH14	https://fair-genomes.org/ZKH14
Franciscus Gasthuis & Vlietland, Rotterdam	Franciscus Gasthuis & Vlietland, Rotterdam	FG	ZKH15	https://fair-genomes.org/ZKH15
Gelre ziekenhuizen, Apeldoorn	Gelre ziekenhuizen, Apeldoorn	FG	ZKH16	https://fair-genomes.org/ZKH16
Haaglanden Medisch Centrum (Westeinde location), The Hague	Haaglanden Medisch Centrum (Westeinde location), The Hague	FG	ZKH17	https://fair-genomes.org/ZKH17
HagaZiekenhuis, The Hague	HagaZiekenhuis, The Hague	FG	ZKH18	https://fair-genomes.org/ZKH18
Isala Klinieken, Zwolle	Isala Klinieken, Zwolle	FG	ZKH19	https://fair-genomes.org/ZKH19
Jeroen Bosch Ziekenhuis, Den Bosch	Jeroen Bosch Ziekenhuis, Den Bosch	FG	ZKH20	https://fair-genomes.org/ZKH20
Maasstad Ziekenhuis, Rotterdam	Maasstad Ziekenhuis, Rotterdam	FG	ZKH21	https://fair-genomes.org/ZKH21
Martini Ziekenhuis, Groningen	Martini Ziekenhuis, Groningen	FG	ZKH22	https://fair-genomes.org/ZKH22
Maxima Medisch Centrum, Veldhoven	Maxima Medisch Centrum, Veldhoven	FG	ZKH23	https://fair-genomes.org/ZKH23
Meander Medisch Centrum, Amersfoort	Meander Medisch Centrum, Amersfoort	FG	ZKH24	https://fair-genomes.org/ZKH24
Medisch Centrum Leeuwarden, Leeuwarden	Medisch Centrum Leeuwarden, Leeuwarden	FG	ZKH25	https://fair-genomes.org/ZKH25
Medisch Spectrum Twente, Enschede	Medisch Spectrum Twente, Enschede	FG	ZKH26	https://fair-genomes.org/ZKH26
Noordwest Ziekenhuisgroep, Alkmaar	Noordwest Ziekenhuisgroep, Alkmaar	FG	ZKH27	https://fair-genomes.org/ZKH27
OLVG, Amsterdam	OLVG, Amsterdam	FG	ZKH28	https://fair-genomes.org/ZKH28
Reinier de Graaf ziekenhuis, Delft	Reinier de Graaf ziekenhuis, Delft	FG	ZKH29	https://fair-genomes.org/ZKH29
Rijnstate, Arnhem	Rijnstate, Arnhem	FG	ZKH30	https://fair-genomes.org/ZKH30
Spaarne Gasthuis, Haarlem	Spaarne Gasthuis, Haarlem	FG	ZKH31	https://fair-genomes.org/ZKH31
St. Antonius Ziekenhuis, Nieuwegein and Utrecht	St. Antonius Ziekenhuis, Nieuwegein and Utrecht	FG	ZKH32	https://fair-genomes.org/ZKH32
VieCurie Medisch centrum voor Noord Limburg, Venlo	VieCurie Medisch centrum voor Noord Limburg, Venlo	FG	ZKH33	https://fair-genomes.org/ZKH33
Zuyderland Medisch Centrum, Heerlen	Zuyderland Medisch Centrum, Heerlen	FG	ZKH34	https://fair-genomes.org/ZKH34
Scheperziekenhuis, Emmen	Scheperziekenhuis, Emmen	FG	ZKH35	https://fair-genomes.org/ZKH35
Wilhelminaziekenhuis, Assen	Wilhelminaziekenhuis, Assen	FG	ZKH36	https://fair-genomes.org/ZKH36
Ziekenhuis Bethesda, Hoogeveen	Ziekenhuis Bethesda, Hoogeveen	FG	ZKH37	https://fair-genomes.org/ZKH37
Diaconessenhuis, Meppel	Diaconessenhuis, Meppel	FG	ZKH38	https://fair-genomes.org/ZKH38
Flevoziekenhuis, Almere	Flevoziekenhuis, Almere	FG	ZKH39	https://fair-genomes.org/ZKH39
Zuiderzeeziekenhuis, Lelystad	Zuiderzeeziekenhuis, Lelystad	FG	ZKH40	https://fair-genomes.org/ZKH40
Dokter J.H. Jansenziekenhuis, Emmeloord	Dokter J.H. Jansenziekenhuis, Emmeloord	FG	ZKH41	https://fair-genomes.org/ZKH41
Nijsmellinghe Ziekenhuis, Drachten	Nijsmellinghe Ziekenhuis, Drachten	FG	ZKH42	https://fair-genomes.org/ZKH42
Ziekenhuis De Tjongerschans, Heerenveen	Ziekenhuis De Tjongerschans, Heerenveen	FG	ZKH43	https://fair-genomes.org/ZKH43
Medisch Centrum Leeuwarden (MCL), Leeuwarden	Medisch Centrum Leeuwarden (MCL), Leeuwarden	FG	ZKH44	https://fair-genomes.org/ZKH44
Antonius Ziekenhuis, Sneek	Antonius Ziekenhuis, Sneek	FG	ZKH45	https://fair-genomes.org/ZKH45
Gelre Hospitals|Gelre Ziekenhuizen, Spittaal, Zutphen	Gelre Hospitals|Gelre Ziekenhuizen, Spittaal, Zutphen	FG	ZKH46	https://fair-genomes.org/ZKH46
Slingeland Ziekenhuis, Doetinchem	Slingeland Ziekenhuis, Doetinchem	FG	ZKH47	https://fair-genomes.org/ZKH47
Streekziekenhuis Koningin Beatrix, Winterswijk	Streekziekenhuis Koningin Beatrix, Winterswijk	FG	ZKH48	https://fair-genomes.org/ZKH48
Streekziekenhuis Rivierenland, Tiel	Streekziekenhuis Rivierenland, Tiel	FG	ZKH49	https://fair-genomes.org/ZKH49
Ziekenhuis Velp, Velp	Ziekenhuis Velp, Velp	FG	ZKH50	https://fair-genomes.org/ZKH50
Ziekenhuis Zevenaar, Zevenaar	Ziekenhuis Zevenaar, Zevenaar	FG	ZKH51	https://fair-genomes.org/ZKH51
Ziekenhuis Gelderse Vallei, Ede	Ziekenhuis Gelderse Vallei, Ede	FG	ZKH52	https://fair-genomes.org/ZKH52
Ziekenhuis Sint Jansdal, Harderwijk	Ziekenhuis Sint Jansdal, Harderwijk	FG	ZKH53	https://fair-genomes.org/ZKH53
Delfzicht Ziekenhuis, Delfzijl	Delfzicht Ziekenhuis, Delfzijl	FG	ZKH54	https://fair-genomes.org/ZKH54
Refaja Ziekenhuis, Stadskanaal	Refaja Ziekenhuis, Stadskanaal	FG	ZKH55	https://fair-genomes.org/ZKH55
Martiniziekenhuis, Groningen	Martiniziekenhuis, Groningen	FG	ZKH56	https://fair-genomes.org/ZKH56
Sint Lucas Ziekenhuis, Winschoten	Sint Lucas Ziekenhuis, Winschoten	FG	ZKH57	https://fair-genomes.org/ZKH57
Atrium Medisch Centrum, Heerlen	Atrium Medisch Centrum, Heerlen	FG	ZKH58	https://fair-genomes.org/ZKH58
Vie Curie Medisch Centrum, Venlo/Venray	Vie Curie Medisch Centrum, Venlo/Venray	FG	ZKH59	https://fair-genomes.org/ZKH59
Orbis Medisch Centrum, Sittard	Orbis Medisch Centrum, Sittard	FG	ZKH60	https://fair-genomes.org/ZKH60
St. Jans Gasthuis, Weert	St. Jans Gasthuis, Weert	FG	ZKH61	https://fair-genomes.org/ZKH61
Laurentius Ziekenhuis, Roermond	Laurentius Ziekenhuis, Roermond	FG	ZKH62	https://fair-genomes.org/ZKH62
Ziekenhuis Lievensberg, Bergen op Zoom	Ziekenhuis Lievensberg, Bergen op Zoom	FG	ZKH63	https://fair-genomes.org/ZKH63
Amphia Hospital, Breda	Amphia Hospital, Breda	FG	ZKH64	https://fair-genomes.org/ZKH64
Catharina-Ziekenhuis, Eindhoven	Catharina-Ziekenhuis, Eindhoven	FG	ZKH65	https://fair-genomes.org/ZKH65
Máxima Medisch Centrum, Eindhoven	Máxima Medisch Centrum, Eindhoven	FG	ZKH66	https://fair-genomes.org/ZKH66
Elkerliek ziekenhuis, Helmond	Elkerliek ziekenhuis, Helmond	FG	ZKH67	https://fair-genomes.org/ZKH67
Jeroen Bosch Ziekenhuis, 's-Hertogenbosch	Jeroen Bosch Ziekenhuis, 's-Hertogenbosch	FG	ZKH68	https://fair-genomes.org/ZKH68
Franciscus Ziekenhuis, Roosendaal	Franciscus Ziekenhuis, Roosendaal	FG	ZKH69	https://fair-genomes.org/ZKH69
St. Elisabeth Hospital, Tilburg	St. Elisabeth Hospital, Tilburg	FG	ZKH70	https://fair-genomes.org/ZKH70
TweeSteden Hospital, Tilburg	TweeSteden Hospital, Tilburg	FG	ZKH71	https://fair-genomes.org/ZKH71
Maasziekenhuis, Boxmeer	Maasziekenhuis, Boxmeer	FG	ZKH72	https://fair-genomes.org/ZKH72
Bernhoven Ziekenhuis, Uden	Bernhoven Ziekenhuis, Uden	FG	ZKH73	https://fair-genomes.org/ZKH73
Antoni van Leeuwenhoekziekenhuis (AVL)	Antoni van Leeuwenhoekziekenhuis (AVL)	FG	ZKH74	https://fair-genomes.org/ZKH74
Onze Lieve Vrouwe Gasthuis	Onze Lieve Vrouwe Gasthuis	FG	ZKH75	https://fair-genomes.org/ZKH75
BovenIJ Ziekenhuis	BovenIJ Ziekenhuis	FG	ZKH76	https://fair-genomes.org/ZKH76
Sint Lucas Andreas Ziekenhuis	Sint Lucas Andreas Ziekenhuis	FG	ZKH77	https://fair-genomes.org/ZKH77
Slotervaartziekenhuis	Slotervaartziekenhuis	FG	ZKH78	https://fair-genomes.org/ZKH78
Ziekenhuis Amstelland, Amstelveen	Ziekenhuis Amstelland, Amstelveen	FG	ZKH79	https://fair-genomes.org/ZKH79
Medical Center Alkmaar (MCA), Alkmaar	Medical Center Alkmaar (MCA), Alkmaar	FG	ZKH80	https://fair-genomes.org/ZKH80
Rode Kruis Ziekenhuis, Beverwijk	Rode Kruis Ziekenhuis, Beverwijk	FG	ZKH81	https://fair-genomes.org/ZKH81
Gemini Ziekenhuis, Den Helder	Gemini Ziekenhuis, Den Helder	FG	ZKH82	https://fair-genomes.org/ZKH82
Kennemer Gasthuis, Haarlem	Kennemer Gasthuis, Haarlem	FG	ZKH83	https://fair-genomes.org/ZKH83
Tergooi, Blaricum	Tergooi, Blaricum	FG	ZKH84	https://fair-genomes.org/ZKH84
Tergooi, Hilversum	Tergooi, Hilversum	FG	ZKH85	https://fair-genomes.org/ZKH85
Spaarne Ziekenhuis, Heemstede and Hoofddorp	Spaarne Ziekenhuis, Heemstede and Hoofddorp	FG	ZKH86	https://fair-genomes.org/ZKH86
Westfries Gasthuis, Hoorn	Westfries Gasthuis, Hoorn	FG	ZKH87	https://fair-genomes.org/ZKH87
Waterlandziekenhuis, Purmerend	Waterlandziekenhuis, Purmerend	FG	ZKH88	https://fair-genomes.org/ZKH88
Zaans Medisch Centrum, Zaandam	Zaans Medisch Centrum, Zaandam	FG	ZKH89	https://fair-genomes.org/ZKH89
Ziekenhuisgroep Twente, Almelo	Ziekenhuisgroep Twente, Almelo	FG	ZKH90	https://fair-genomes.org/ZKH90
Ziekenhuisgroep Twente, Hengelo	Ziekenhuisgroep Twente, Hengelo	FG	ZKH91	https://fair-genomes.org/ZKH91
Röpcke-Zweers Ziekenhuis, Hardenberg	Röpcke-Zweers Ziekenhuis, Hardenberg	FG	ZKH92	https://fair-genomes.org/ZKH92
St. Antonius Ziekenhuis Nieuwegein	St. Antonius Ziekenhuis Nieuwegein	FG	ZKH93	https://fair-genomes.org/ZKH93
St. Antonius Ziekenhuis Utrecht	St. Antonius Ziekenhuis Utrecht	FG	ZKH94	https://fair-genomes.org/ZKH94
Diakonessenhuis, Utrecht	Diakonessenhuis, Utrecht	FG	ZKH95	https://fair-genomes.org/ZKH95
Diakonessenhuis, Zeist	Diakonessenhuis, Zeist	FG	ZKH96	https://fair-genomes.org/ZKH96
Zuwe Hofpoort Ziekenhuis, Woerden	Zuwe Hofpoort Ziekenhuis, Woerden	FG	ZKH97	https://fair-genomes.org/ZKH97
Admiral de Ruyter Ziekenhuis, Goes Vlissingen	Admiral de Ruyter Ziekenhuis, Goes Vlissingen	FG	ZKH98	https://fair-genomes.org/ZKH98
Ziekenhuis Walcheren, Vlissingen	Ziekenhuis Walcheren, Vlissingen	FG	ZKH99	https://fair-genomes.org/ZKH99
Bronovo Hospital, The Hague	Bronovo Hospital, The Hague	FG	ZKH100	https://fair-genomes.org/ZKH100
Beatrix Ziekenhuis, Gorinchem	Beatrix Ziekenhuis, Gorinchem	FG	ZKH101	https://fair-genomes.org/ZKH101
Diaconessenhuis, Leiden	Diaconessenhuis, Leiden	FG	ZKH102	https://fair-genomes.org/ZKH102
Groene Hart Ziekenhuis, Gouda	Groene Hart Ziekenhuis, Gouda	FG	ZKH103	https://fair-genomes.org/ZKH103
Havenziekenhuis, Rotterdam	Havenziekenhuis, Rotterdam	FG	ZKH104	https://fair-genomes.org/ZKH104
IJsselland Ziekenhuis, Capelle aan den IJssel	IJsselland Ziekenhuis, Capelle aan den IJssel	FG	ZKH105	https://fair-genomes.org/ZKH105
Medisch Centrum Haaglanden, The Hague	Medisch Centrum Haaglanden, The Hague	FG	ZKH106	https://fair-genomes.org/ZKH106
Reinier de Graaf Gasthuis, Delft	Reinier de Graaf Gasthuis, Delft	FG	ZKH107	https://fair-genomes.org/ZKH107
Sint Franciscus Gasthuis, Rotterdam	Sint Franciscus Gasthuis, Rotterdam	FG	ZKH108	https://fair-genomes.org/ZKH108
Vlietland Ziekenhuis Schiedam	Vlietland Ziekenhuis Schiedam	FG	ZKH109	https://fair-genomes.org/ZKH109
Not available (NAVU, nullflavor)	Information is not available at this time (with no expectation regarding whether it will or will not be available in the future).	HL7	NAVU	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NAVU
Temporarily unavailable (NAV, nullflavor)	Information is not available at this time but it is expected that it will be available later.	HL7	NAV	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NAV
Not asked (NASK, nullflavor)	This information has not been sought. (e.g., patient was not asked)	HL7	NASK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NASK
Derived (DER, nullflavor)	An actual value may exist, but it must be derived from the provided information (usually an EXPR generic data type extension will be used to convey the derivation expression .	HL7	DER	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#DER
Unknown (UNK, nullflavor)	A proper value is applicable, but not known.	HL7	UNK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#UNK
Trace (TRC, nullflavor)	The content is greater than zero, but too small to be quantified.	HL7	TRC	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#TRC
Other (OTH, nullflavor)	The actual value is not a member of the set of permitted data values in the constrained value domain of a variable.The actual value is not a member of the set of permitted data values in the constrained value domain of a variable. (e.g., concept not provided by required code system).	HL7	OTH	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#OTH
Masked (MSK, nullflavor)	There is information on this item available but it has not been provided by the sender due to security, privacy or other reasons. There may be an alternate mechanism for gaining access to this information.	HL7	MSK	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#MSK
Negative infinity (NINF, nullflavor)	Negative infinity of numbers.	HL7	NINF	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NINF
Sufficient quantity (QS, nullflavor)	The specific quantity is not known, but is known to be non-zero and is not specified because it makes up the bulk of the material. e.g. 'Add 10mg of ingredient X, 50mg of ingredient Y, and sufficient quantity of water to 100mL.' The null flavor would be used to express the quantity of water.	HL7	QS	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#QS
Un-encoded (UNC, nullflavor)	The actual value has not yet been encoded within the approved value domain.	HL7	UNC	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#UNC
Invalid (INV, nullflavor)	The value as represented in the instance is not a member of the set of permitted data values in the constrained value domain of a variable.	HL7	INV	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#INV
NoInformation (NI, nullflavor)	The value is exceptional (missing, omitted, incomplete, improper). No information as to the reason for being an exceptional value is provided. This is the most general exceptional value. It is also the default exceptional value.	HL7	NI	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NI
Not applicable (NA, nullflavor)	Known to have no proper value (e.g., last menstrual period for a male).	HL7	NA	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#NA
Positive infinity (PINF, nullflavor)	Positive infinity of numbers.	HL7	PINF	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#PINF
Asked but unknown (ASKU, nullflavor)	Information was sought but not found (e.g., patient was asked but didn't know)	HL7	ASKU	http://terminology.hl7.org/CodeSystem/v3-NullFlavor#ASKU
