value_en	description_en	codesystem	code	description_code	iri
TreeCon-seq	TreeCon-seq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2005
EMBL-like format	EMBL-like format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2543
Mascot .dat file	Mascot .dat file	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3713
ENCODE broad peak format	ENCODE broad peak format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3614
mf	mf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1198
PED/MAP	PED/MAP	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3288
Protein family report format	Protein family report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2052
FASTA-HTML	FASTA-HTML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2310
Biodiversity data format	Biodiversity data format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3706
Rnw	Rnw	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000363
Protein domain classification format	Protein domain classification format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3097
Sequence cluster format (nucleic acid)	Sequence cluster format (nucleic acid)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2172
smarts	smarts	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1200
Hidden Markov model format	Hidden Markov model format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2072
mzIdentML	mzIdentML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3247
rna	rna	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1213
pgSnp	pgSnp	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3012
XGMML	XGMML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000051
gpr format	gpr format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000566
DSV	DSV	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3751
Raw microarray data format	Raw microarray data format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3828
KNIME datatable format	KNIME datatable format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3765
Graph format	Graph format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3617
FASTQ-illumina	FASTQ-illumina	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1931
BSML	BSML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3487
SQL	SQL	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3788
OWL Functional Syntax	OWL Functional Syntax	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3252
Raw CATH domain classification format	Raw CATH domain classification format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3099
TSV	TSV	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3475
ClustalW dendrogram	ClustalW dendrogram	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1424
BCML	BCML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3689
Primer3 primer	Primer3 primer	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1627
tiff	tiff	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3591
acedb	acedb	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1923
markx3	markx3	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1989
BLAST results	BLAST results	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1333
Phylip tree format	Phylip tree format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1435
SRF	SRF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3017
OME-TIFF	OME-TIFF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3727
OWL-XML	OWL-XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000038
markx0	markx0	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1985
markx1	markx1	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1986
markx2	markx2	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1988
R data frame	R data frame	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000409
Enzyme kinetics report format	Enzyme kinetics report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2027
dta	dta	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3652
pkl	pkl	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3653
BLAST XML results format	BLAST XML results format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3331
Format	Format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1915
Phylogenetic tree report (tree distances) format	Phylogenetic tree report (tree distances) format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2049
binary format	binary format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2333
REBASE restriction sites	REBASE restriction sites	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1320
hennig86	hennig86	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1941
Protein secondary structure format	Protein secondary structure format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2077
OWL format	OWL format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2197
ENCODE narrow peak format	ENCODE narrow peak format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3613
Sequence record format (text)	Sequence record format (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2551
Annotated text format	Annotated text format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3780
GCT/Res format	GCT/Res format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3709
CSV	CSV	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3752
BPMAP	BPMAP	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_1100035
GFF2	GFF2	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1974
GFF2-seq	GFF2-seq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1938
GFF3	GFF3	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1975
MGF	MGF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3651
Biological pathway or network report format	Biological pathway or network report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3166
dasdna	dasdna	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1968
SAMPLE file format	SAMPLE file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3813
pure protein	pure protein	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1219
debug-seq	debug-seq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1969
Phylip tree raw	Phylip tree raw	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1425
EXP	EXP	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1631
GenBank-like format (text)	GenBank-like format (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2205
PO	PO	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3330
CDF binary format	CDF binary format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_1100054
PS	PS	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3696
csfasta	csfasta	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3589
RDF/XML	RDF/XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3261
pmc	pmc	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1739
PNG	PNG	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3603
HMMER profile alignment (sequences versus HMMs)	HMMER profile alignment (sequences versus HMMs)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1421
Tertiary structure format	Tertiary structure format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2033
ISA-TAB	ISA-TAB	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3687
aaindex	aaindex	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1504
nii	nii	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3549
EBI Application Result XML	EBI Application Result XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3157
unambiguous pure	unambiguous pure	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1206
geneseq	geneseq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2186
mas5 format	mas5 format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000615
protein	protein	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1208
phyloXML	phyloXML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3159
mzData	mzData	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3834
Cytoscape input file format	Cytoscape input file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3477
Linked data format	Linked data format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3748
RSF	RSF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3485
Sequence distance matrix format	Sequence distance matrix format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2067
mhd	mhd	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3550
meme-motif	meme-motif	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1360
Biological pathway or network format	Biological pathway or network format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2013
MCPD	MCPD	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3777
Alignment format (pair only)	Alignment format (pair only)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2920
ARB	ARB	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3830
dbid	dbid	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1926
Sequence feature table format (XML)	Sequence feature table format (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2553
Relaxed PHYLIP Interleaved	Relaxed PHYLIP Interleaved	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3819
ProQ report format	ProQ report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1552
Ensembl variation file format	Ensembl variation file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3499
Phylip continuous quantitative characters	Phylip continuous quantitative characters	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1430
imzML metadata file	imzML metadata file	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3682
completely unambiguous pure rna sequence	completely unambiguous pure rna sequence	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2570
ARR	ARR	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_1100014
featureXML	featureXML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3833
pdbseqres	pdbseqres	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1953
SVG	SVG	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3604
N-Triples	N-Triples	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3256
Individual genetic data format	Individual genetic data format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3287
BioPAX RDF/XML format	BioPAX RDF/XML format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000055
Staden format	Staden format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1960
Taverna workflow format	Taverna workflow format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1665
bigBed	bigBed	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3004
SBtab	SBtab	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3688
PlasMapper TextMap	PlasMapper TextMap	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1861
XMFA	XMFA	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3811
A2M	A2M	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3281
T-Coffee format	T-Coffee format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2004
SS	SS	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3310
mega-seq	mega-seq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1946
Bibliographic reference format	Bibliographic reference format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2848
Data File Standard for Flow Cytometry	Data File Standard for Flow Cytometry	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000061
Sequence feature annotation format	Sequence feature annotation format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1920
ibd	ibd	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3839
PDBML	PDBML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1478
lhf	lhf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1337
chrominfo	chrominfo	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3587
ppm	ppm	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3596
docx	docx	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3506
SEQUEST .out file	SEQUEST .out file	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3758
consensus	consensus	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1209
Pearson format	Pearson format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1954
.maf	.maf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3008
ABCD format	ABCD format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3708
jackknifer	jackknifer	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1944
Alignment format	Alignment format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1921
CiteXplore-core	CiteXplore-core	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1736
PHYLIP sequential	PHYLIP sequential	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1998
insdxml	insdxml	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2185
Alignment format (XML)	Alignment format (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2555
Sequence annotation track format	Sequence annotation track format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2919
GCG MSF	GCG MSF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1947
Dirichlet distribution format	Dirichlet distribution format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2074
SBMLR format	SBMLR format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000378
YAML	YAML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3750
GCDML	GCDML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3163
completely unambiguous pure protein	completely unambiguous pure protein	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2607
ClustalW format	ClustalW format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1982
quicktandem	quicktandem	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1295
Staden experiment format	Staden experiment format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1928
ASCII format	ASCII format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000042
mase format	mase format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1945
MAGE-TAB	MAGE-TAB	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3162
protXML	protXML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3747
PSL	PSL	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3007
nexus-seq	nexus-seq	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1949
Mol2	Mol2	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3816
IDAT	IDAT	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3578
srspair	srspair	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2003
ASN.1 sequence format	ASN.1 sequence format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1966
InChIKey	InChIKey	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1199
TraML	TraML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3246
CellML	CellML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3240
Article format	Article format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2020
MaxQuant APL peaklist format	MaxQuant APL peaklist format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3714
NeXML	NeXML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3160
hdf5	hdf5	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3590
psd	psd	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3597
Sanger inverted repeats	Sanger inverted repeats	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1296
giFASTA format	giFASTA format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1940
xbm	xbm	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3598
nrrd	nrrd	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3551
mspcrunch	mspcrunch	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1334
Text mining report format	Text mining report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2021
prosite-profile	prosite-profile	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1366
pure	pure	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2094
BED format	BED format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3003
ebwtl	ebwtl	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3491
nbrf/pir	nbrf/pir	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1948
Sequence cluster format (protein)	Sequence cluster format (protein)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2171
BLAST XML v2 results format	BLAST XML v2 results format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3836
WIFF format	WIFF format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3710
bedgraph	bedgraph	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3583
PDB database entry format	PDB database entry format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1475
EMBL format (XML)	EMBL format (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2204
Phylogenetic tree format (text)	Phylogenetic tree format (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2556
GCG	GCG	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1935
unambiguous sequence	unambiguous sequence	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2096
pair	pair	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1996
pure nucleotide	pure nucleotide	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1210
restrict format	restrict format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1318
.sql	.sql	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000085
Sequence quality report format (text)	Sequence quality report format (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3606
HMMER emission and transition	HMMER emission and transition	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1351
EMBLXML	EMBLXML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2183
est2genome format	est2genome format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1316
FASTQ-like format	FASTQ-like format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2545
HMMER3	HMMER3	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3329
GSuite	GSuite	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3775
lma	lma	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000596
dssp	dssp	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1454
HMMER2	HMMER2	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3328
UniProt-like (text)	UniProt-like (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2187
R file format	R file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3554
qcML	qcML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3683
.mgf	.mgf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000083
GDE	GDE	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3312
BioJSON (BioXSD)	BioJSON (BioXSD)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3772
proBED	proBED	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3827
.csv	.csv	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000082
.nib	.nib	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3010
HMM emission and transition counts format	HMM emission and transition counts format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2075
gct	gct	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000548
SRA format	SRA format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3698
axt	axt	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3013
OSCAR format	OSCAR format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1741
CopasiML	CopasiML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3239
CEL ASCII format	CEL ASCII format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000059
Phylip discrete states format	Phylip discrete states format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1433
Sequence record format	Sequence record format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1919
RDF format	RDF format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2376
BioJSON (Jalview)	BioJSON (Jalview)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3774
GEN	GEN	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3812
Gene annotation format	Gene annotation format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2031
VCF	VCF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3016
