value_en	description_en	codesystem	code	description_code	iri
Cutaneous mastocytosis	Cutaneous mastocytosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	66646
Amelocerebrohypohidrotic syndrome	Amelocerebrohypohidrotic syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1946
Dysostosis with limb and face anomalies as a major feature	Dysostosis with limb and face anomalies as a major feature	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	364571
Syndromic craniosynostosis	Syndromic craniosynostosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	139393
Postinfectious vasculitis	Postinfectious vasculitis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	48435
Pancreatoblastoma	Pancreatoblastoma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	677
Rare vascular disease	Rare vascular disease	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	68362
Hermansky-Pudlak syndrome without pulmonary fibrosis	Hermansky-Pudlak syndrome without pulmonary fibrosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	231512
Fetal iodine syndrome	Fetal iodine syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1910
NEK9-related lethal skeletal dysplasia	NEK9-related lethal skeletal dysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	464366
Rare tumor of liver and intrahepatic biliary tract	Rare tumor of liver and intrahepatic biliary tract	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	306636
Placental insufficiency	Placental insufficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	439167
Ocular cicatricial pemphigoid	Ocular cicatricial pemphigoid	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	99922
Insulin-resistance syndrome type A	Insulin-resistance syndrome type A	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2297
Insulin-resistance syndrome type B	Insulin-resistance syndrome type B	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2298
Complete hydatidiform mole	Complete hydatidiform mole	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	254688
ABetaA21G amyloidosis	ABetaA21G amyloidosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	324718
Familial osteochondritis dissecans	Familial osteochondritis dissecans	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	251262
ICF syndrome	ICF syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2268
Ectopia cordis	Ectopia cordis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	448270
Congenital erythropoietic porphyria	Congenital erythropoietic porphyria	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	79277
Benign familial infantile epilepsy	Benign familial infantile epilepsy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	306
Phakomatosis cesioflammea	Phakomatosis cesioflammea	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	79483
Lower limb hypertrophy	Lower limb hypertrophy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	295051
Idiopathic copper-associated cirrhosis	Idiopathic copper-associated cirrhosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	209919
Curly hair-acral keratoderma-caries syndrome	Curly hair-acral keratoderma-caries syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	307766
Autosomal recessive omodysplasia	Autosomal recessive omodysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	93329
Congenital Horner syndrome	Congenital Horner syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	91413
Progeroid syndrome	Progeroid syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	139033
Mitochondrial disease with hypertrophic cardiomyopathy	Mitochondrial disease with hypertrophic cardiomyopathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	217587
Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	90103
Isolated congenital alacrima	Isolated congenital alacrima	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	91416
Ectasia of the left atrial appendage	Ectasia of the left atrial appendage	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	99102
Spondyloepimetaphyseal dysplasia, Geneviève type	Spondyloepimetaphyseal dysplasia, Geneviève type	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	168454
Syndromic epicanthus	Syndromic epicanthus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98574
Non-papillary transitional cell carcinoma of the bladder	Non-papillary transitional cell carcinoma of the bladder	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	209989
2q23.1 microduplication syndrome	2q23.1 microduplication syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	313947
Short stature-brachydactyly-obesity-global developmental delay syndrome	Short stature-brachydactyly-obesity-global developmental delay syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	464288
Neutral lipid storage disease	Neutral lipid storage disease	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	165
Oculocutaneous or ocular albinism	Oculocutaneous or ocular albinism	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98706
Ring chromosome 13 syndrome	Ring chromosome 13 syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	96176
Intermediate DEND syndrome	Intermediate DEND syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	99989
Arthrogryposis-like hand anomaly-sensorineural deafness syndrome	Arthrogryposis-like hand anomaly-sensorineural deafness syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1144
Craniolenticulosutural dysplasia	Craniolenticulosutural dysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	50814
Non-syndromic genetic deafness	Non-syndromic genetic deafness	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	87884
Hypocalcemic rickets	Hypocalcemic rickets	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	289103
FKRP-related  limb-girdle muscular dystrophy R9	FKRP-related  limb-girdle muscular dystrophy R9	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	34515
Trisomy 10p	Trisomy 10p	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	171929
Aortic dilatation-joint hypermobility-arterial tortuosity syndrome	Aortic dilatation-joint hypermobility-arterial tortuosity syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	88636
High-grade neuroendocrine carcinoma of the cervix uteri	High-grade neuroendocrine carcinoma of the cervix uteri	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	213777
Rare ataxia	Rare ataxia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	102002
Hoyeraal-Hreidarsson syndrome	Hoyeraal-Hreidarsson syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	3322
SUNCT syndrome	SUNCT syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	57145
NON RARE IN EUROPE: Trimethylaminuria	NON RARE IN EUROPE: Trimethylaminuria	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	35056
Systemic disease with skin involvement	Systemic disease with skin involvement	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	290836
NON RARE IN EUROPE: Infantile capillary hemangioma	NON RARE IN EUROPE: Infantile capillary hemangioma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	464293
Proboscis lateralis	Proboscis lateralis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	141099
Isolated foveal hypoplasia	Isolated foveal hypoplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	519398
Lymphoproliferative disease associated with primary immune disease	Lymphoproliferative disease associated with primary immune disease	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98291
FOXG1 syndrome	FOXG1 syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	561854
Nasolacrimal duct cyst	Nasolacrimal duct cyst	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	141083
Alkaline ceramidase 3 deficiency	Alkaline ceramidase 3 deficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	502444
Short rib-polydactyly syndrome, Verma-Naumoff type	Short rib-polydactyly syndrome, Verma-Naumoff type	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	93271
Rare odontologic disease	Rare odontologic disease	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98026
Hypopigmentation-punctate palmoplantar keratoderma syndrome	Hypopigmentation-punctate palmoplantar keratoderma syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	324561
Non-progressive cerebellar ataxia with intellectual disability	Non-progressive cerebellar ataxia with intellectual disability	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	314647
Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement	Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	352312
Encephalopathy due to prosaposin deficiency	Encephalopathy due to prosaposin deficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	139406
W syndrome	W syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2804
Mueller-Weiss syndrome	Mueller-Weiss syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	566943
Bleeding diathesis due to a collagen receptor defect	Bleeding diathesis due to a collagen receptor defect	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	73271
Congenital chloride diarrhea	Congenital chloride diarrhea	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	53689
Craniofrontonasal dysplasia	Craniofrontonasal dysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1520
1q44 microdeletion syndrome	1q44 microdeletion syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	238769
Polydactyly-myopia syndrome	Polydactyly-myopia syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2917
Epidermolysis bullosa simplex due to exophilin 5 deficiency	Epidermolysis bullosa simplex due to exophilin 5 deficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	412189
Aggressive NK-cell leukemia	Aggressive NK-cell leukemia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	86873
COG8-CDG	COG8-CDG	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	95428
Idiopathic pulmonary artery dilatation	Idiopathic pulmonary artery dilatation	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1676
Acitretin/etretinate embryopathy	Acitretin/etretinate embryopathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	40366
NON RARE IN EUROPE: Hereditary essential tremor	NON RARE IN EUROPE: Hereditary essential tremor	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	862
X-linked spinocerebellar ataxia type 4	X-linked spinocerebellar ataxia type 4	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	85292
Acute undifferentiated leukemia	Acute undifferentiated leukemia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98835
Squamous cell carcinoma of the anal canal	Squamous cell carcinoma of the anal canal	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	424019
Pelizaeus-Merzbacher-like disease due to GJC2 mutation	Pelizaeus-Merzbacher-like disease due to GJC2 mutation	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	280282
X-linked spinocerebellar ataxia type 3	X-linked spinocerebellar ataxia type 3	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	85297
Autosomal dominant omodysplasia	Autosomal dominant omodysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	93328
New-onset refractory status epilepticus	New-onset refractory status epilepticus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	363558
Hidrotic ectodermal dysplasia, Christianson-Fourie type	Hidrotic ectodermal dysplasia, Christianson-Fourie type	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1808
Multiminicore myopathy	Multiminicore myopathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	598
Oligodontia	Oligodontia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	99798
Isolated hereditary giant platelet disorder	Isolated hereditary giant platelet disorder	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	220452
Autosomal dominant limb-girdle muscular dystrophy	Autosomal dominant limb-girdle muscular dystrophy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	102014
Cutis marmorata telangiectatica congenita	Cutis marmorata telangiectatica congenita	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1556
Congenital anomaly of the coronary sinus	Congenital anomaly of the coronary sinus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	95500
Infantile epileptic-dyskinetic encephalopathy	Infantile epileptic-dyskinetic encephalopathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	364063
Trisomy 12p	Trisomy 12p	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1699
Congenital absence of both forearm and hand	Congenital absence of both forearm and hand	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	294979
Spina bifida cystica	Spina bifida cystica	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	268744
Intellectual disability-seizures-macrocephaly-obesity syndrome	Intellectual disability-seizures-macrocephaly-obesity syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	369950
Unilateral congenital megacalycosis	Unilateral congenital megacalycosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	93176
Lichen planus pigmentosus	Lichen planus pigmentosus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	254463
Disorder of glutamine metabolism	Disorder of glutamine metabolism	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	289841
Generalized arterial calcification of infancy	Generalized arterial calcification of infancy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	51608
Hennekam-Beemer syndrome	Hennekam-Beemer syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2135
Woodhouse-Sakati syndrome	Woodhouse-Sakati syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	3464
Early-onset autosomal dominant Alzheimer disease	Early-onset autosomal dominant Alzheimer disease	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1020
Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	Mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2443
Fetal methylmercury syndrome	Fetal methylmercury syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1917
Squamous cell carcinoma of the hypopharynx	Squamous cell carcinoma of the hypopharynx	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	494547
Palmoplantar keratoderma-deafness syndrome	Palmoplantar keratoderma-deafness syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2202
Mitochondrial DNA depletion syndrome, hepatocerebrorenal form	Mitochondrial DNA depletion syndrome, hepatocerebrorenal form	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	363534
Squamous cell carcinoma of the esophagus	Squamous cell carcinoma of the esophagus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	99977
Intestinal botulism	Intestinal botulism	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	178481
Radioulnar synostosis-microcephaly-scoliosis syndrome	Radioulnar synostosis-microcephaly-scoliosis syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	3268
Ring chromosome 10 syndrome	Ring chromosome 10 syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1438
Visceral malformation of the liver, biliary tract, pancreas or spleen	Visceral malformation of the liver, biliary tract, pancreas or spleen	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98041
Obesity due to melanocortin 4 receptor deficiency	Obesity due to melanocortin 4 receptor deficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	71529
Osteonecrosis	Osteonecrosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	399158
Idiopathic isolated micropenis	Idiopathic isolated micropenis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	95707
Mohr-Tranebjaerg syndrome	Mohr-Tranebjaerg syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	52368
Autosomal dominant palmoplantar keratoderma and congenital alopecia	Autosomal dominant palmoplantar keratoderma and congenital alopecia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1010
Limbic encephalitis with caspr2 antibodies	Limbic encephalitis with caspr2 antibodies	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	276402
Sepsis in premature infants	Sepsis in premature infants	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	90051
Leigh syndrome	Leigh syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	506
Emery-Nelson syndrome	Emery-Nelson syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1927
Isolated mesenteric vein thrombosis	Isolated mesenteric vein thrombosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	583861
Univentricular cardiopathy	Univentricular cardiopathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	95483
Opsoclonus-myoclonus syndrome	Opsoclonus-myoclonus syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1183
Isolated splenogonadal fusion	Isolated splenogonadal fusion	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	457083
Familial hyperthyroidism due to mutations in TSH receptor	Familial hyperthyroidism due to mutations in TSH receptor	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	424
Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	228012
DNAJB6-related  limb-girdle muscular dystrophy D1	DNAJB6-related  limb-girdle muscular dystrophy D1	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	34516
Undifferentiated carcinoma of stomach	Undifferentiated carcinoma of stomach	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	423786
DOORS syndrome	DOORS syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	79500
Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome	Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1014
Symptomatic form of Coffin-Lowry syndrome in female carriers	Symptomatic form of Coffin-Lowry syndrome in female carriers	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	276630
Qazi-Markouizos syndrome	Qazi-Markouizos syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	3010
Gray platelet syndrome	Gray platelet syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	721
Mesoaxial synostotic syndactyly with phalangeal reduction	Mesoaxial synostotic syndactyly with phalangeal reduction	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	157801
Malignant lymphoma with peripheral neuropathy	Malignant lymphoma with peripheral neuropathy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	207046
Cerebellar liponeurocytoma	Cerebellar liponeurocytoma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	251931
Lumbosacral spina bifida aperta	Lumbosacral spina bifida aperta	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	268388
CK syndrome	CK syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	251383
Tumor of meninges	Tumor of meninges	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	252025
Osteosclerotic metaphyseal dysplasia	Osteosclerotic metaphyseal dysplasia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	500548
NON RARE IN EUROPE: Adrenal incidentaloma	NON RARE IN EUROPE: Adrenal incidentaloma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	463
Benign paroxysmal torticollis of infancy	Benign paroxysmal torticollis of infancy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	71518
Fuchs endothelial corneal dystrophy	Fuchs endothelial corneal dystrophy	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98974
SSR4-CDG	SSR4-CDG	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	370927
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	352665
Li-Fraumeni syndrome	Li-Fraumeni syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	524
Neurodegeneration with brain iron accumulation	Neurodegeneration with brain iron accumulation	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	385
Familial multiple fibrofolliculoma	Familial multiple fibrofolliculoma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	338
Renal medullary carcinoma	Renal medullary carcinoma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	319319
Neurological channelopathy of the central nervous system due to a genetic glycine receptor defect	Neurological channelopathy of the central nervous system due to a genetic glycine receptor defect	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98747
Argyria	Argyria	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	60014
Jalili syndrome	Jalili syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1873
NON RARE IN EUROPE: Acanthosis nigricans	NON RARE IN EUROPE: Acanthosis nigricans	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	924
Quantitative and/or qualitative congenital phagocyte defect	Quantitative and/or qualitative congenital phagocyte defect	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	101985
Vitamin B12-unresponsive methylmalonic acidemia	Vitamin B12-unresponsive methylmalonic acidemia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	27
Structural developmental eye defect of genetic origin	Structural developmental eye defect of genetic origin	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	522536
Epithelial tumor of anal canal	Epithelial tumor of anal canal	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	424010
Acquired hemophilia	Acquired hemophilia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	73274
Neonatal ichthyosis-sclerosing cholangitis syndrome	Neonatal ichthyosis-sclerosing cholangitis syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	59303
Juvenile hyaline fibromatosis	Juvenile hyaline fibromatosis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2028
Non-syndromic intestinal malformation	Non-syndromic intestinal malformation	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	108967
Congenital agenesis of the scrotum	Congenital agenesis of the scrotum	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	495879
Idiopathic eosinophilic pneumonia	Idiopathic eosinophilic pneumonia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	182101
Cystic fibrosis-gastritis-megaloblastic anemia syndrome	Cystic fibrosis-gastritis-megaloblastic anemia syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2575
Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	391408
Acquired immunodeficiency	Acquired immunodeficiency	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	310050
Neutropenia-monocytopenia-deafness syndrome	Neutropenia-monocytopenia-deafness syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2690
Disorder of fructose metabolism	Disorder of fructose metabolism	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	308463
Hypotrichosis-deafness syndrome	Hypotrichosis-deafness syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	330029
Bartter syndrome	Bartter syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	112
Mitochondrial substrate carrier disorder	Mitochondrial substrate carrier disorder	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	254830
Rare genetic choroidal disorder	Rare genetic choroidal disorder	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	522584
WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	466943
Congenital primary lymphedema without systemic or visceral involvement	Congenital primary lymphedema without systemic or visceral involvement	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2416
Anti-neutrophil cytoplasmic antibody-associated vasculitis	Anti-neutrophil cytoplasmic antibody-associated vasculitis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	156152
Benign infantile seizures associated with mild gastroenteritis	Benign infantile seizures associated with mild gastroenteritis	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	166305
Hyperalphalipoproteinemia	Hyperalphalipoproteinemia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	181428
Disease with focal palmoplantar keratoderma as a major feature	Disease with focal palmoplantar keratoderma as a major feature	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	307871
SURF1-related Charcot-Marie-Tooth disease type 4	SURF1-related Charcot-Marie-Tooth disease type 4	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	391351
Systemic capillary leak syndrome	Systemic capillary leak syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	188
Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	53583
Tremor-nystagmus-duodenal ulcer syndrome	Tremor-nystagmus-duodenal ulcer syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	3350
Pulmonary fungal infections in patients deemed at risk	Pulmonary fungal infections in patients deemed at risk	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	217080
Late-onset primary lymphedema without systemic or visceral involvement	Late-onset primary lymphedema without systemic or visceral involvement	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	289825
Congenital pseudoarthrosis of the tibia	Congenital pseudoarthrosis of the tibia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	295018
Cholestasis-pigmentary retinopathy-cleft palate syndrome	Cholestasis-pigmentary retinopathy-cleft palate syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1415
Duplication of the esophagus	Duplication of the esophagus	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	91357
Acute biphenotypic leukemia	Acute biphenotypic leukemia	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	98837
Hereditary neurocutaneous malformation	Hereditary neurocutaneous malformation	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	1062
Kozlowski-Brown-Hardwick syndrome	Kozlowski-Brown-Hardwick syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2352
Hereditary glaucoma	Hereditary glaucoma	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	359
GMS syndrome	GMS syndrome	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	2090
Feingold syndrome type 1	Feingold syndrome type 1	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	391641
Feingold syndrome type 2	Feingold syndrome type 2	A diagnosis made from a study of the signs and symptoms of a disease.	Orphanet	391646
