value_en	description_en	codesystem	code	description_code	iri
ClearSeq AML, HS, ILM, 96 by Agilent Technologies	ClearSeq AML, HS, ILM, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT81
SureSelectXT Custom 3-5.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT254
SSel XT Low Inp 97-192+CCP,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CCP,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT337
SSELXT2 Clinical Research Exome, 16rxn by Agilent Technologies	SSELXT2 Clinical Research Exome, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT429
SSEL XT Human All Exon V5, 96, Auto by Agilent Technologies	SSEL XT Human All Exon V5, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT477
HaloPlex Custom - 1-250kb, Ion Torrent, by Agilent Technologies	HaloPlex Custom - 1-250kb, Ion Torrent, by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT578
SSEL XT CRE V2 Plus 1, 96 auto by Agilent Technologies	SSEL XT CRE V2 Plus 1, 96 auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT516
SureSelectXT2 Custom 12-24Mb, 96, RO by Agilent Technologies	SureSelectXT2 Custom 12-24Mb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT155
SureSelectXT2 Human All Exon V4+UTRs, 16 by Agilent Technologies	SureSelectXT2 Human All Exon V4+UTRs, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT138
SureSelectXT Methyl Reagent kit, HSQ,96 by Agilent Technologies	SureSelectXT Methyl Reagent kit, HSQ,96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT180
SSELXT Low Input 1-96+V7 Plus 2,96 Auto by Agilent Technologies	SSELXT Low Input 1-96+V7 Plus 2,96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT422
KAPA HyperPrep Kits by Roche	KAPA HyperPrep Kits by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT60
SureSelectXT2 Custom 6-11.9Mb, 96, Auto by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT126
SureSelect RNA 1Kb-499kb, 480 by Agilent Technologies	SureSelect RNA 1Kb-499kb, 480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT307
OneSeq 1Mb CNV Backbone+12-24 Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+12-24 Mb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT541
SureSelectXT Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT260
SureSelect XT Human All Exon V4+UTRs, 48 by Agilent Technologies	SureSelect XT Human All Exon V4+UTRs, 48 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT322
SSELXT2 Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	SSELXT2 Human All Exon V7 Plus2, 16Rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT389
SSELXT HS 1-32 + V7, 96 rxn by Agilent Technologies	SSELXT HS 1-32 + V7, 96 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT449
SSELXT Human All Exon V6Plus 1, 96 auto by Agilent Technologies	SSELXT Human All Exon V6Plus 1, 96 auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT466
SSELXT Clinical Research Exome, 96 by Agilent Technologies	SSELXT Clinical Research Exome, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT443
SSELXT2 Human All Exon V6+UTR, 96 by Agilent Technologies	SSELXT2 Human All Exon V6+UTR, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT383
SSELXT HS 1-32 + V7 Plus 1, 96 rxn by Agilent Technologies	SSELXT HS 1-32 + V7 Plus 1, 96 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT447
SureSelectXT Custom 12-24Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 12-24Mb, 480, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT235
SureSelectXT Bovine All Exon, 480 by Agilent Technologies	SureSelectXT Bovine All Exon, 480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT277
SSel XT Low Inp 1-96+0.5-2.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+0.5-2.9 Mb,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT382
OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+0.5-2.9Mb, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT536
SureSelectXT2 Custom 1kb-499kb,480, Auto by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,480, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT164
SureSelectQXT Reagent Kit NSQ, 96 by Agilent Technologies	SureSelectQXT Reagent Kit NSQ, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT273
RiboMinus Eukaryote Kit for RNA-Seq by Thermo Fisher Scientific	RiboMinus Eukaryote Kit for RNA-Seq by Thermo Fisher Scientific	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT99
SSel XT Low Inp 1-96+CREv2,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+CREv2,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT329
SSELXT Human All Exon V7, 16 rxn by Agilent Technologies	SSELXT Human All Exon V7, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT414
SSel XT HS 1-16 + V6+, 16rxn by Agilent Technologies	SSel XT HS 1-16 + V6+, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT360
Auto iDeal ChIP-seq Kit for Transcription Factors by Diagenode	Auto iDeal ChIP-seq Kit for Transcription Factors by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT25
SSELXT Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 96Rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT470
HaloPlex Prepack Reagents, ILMN, 16rxn by Agilent Technologies	HaloPlex Prepack Reagents, ILMN, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT582
SSELXT2 Human All Exon V7 Plus2,96 Auto by Agilent Technologies	SSELXT2 Human All Exon V7 Plus2,96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT391
SureSelectXT2 HumanAllExon V5+UTRs, 16 by Agilent Technologies	SureSelectXT2 HumanAllExon V5+UTRs, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT144
SSel XT HS 96 + 1-499 kb, 96rxn by Agilent Technologies	SSel XT HS 96 + 1-499 kb, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT373
SureSelectXT Methyl Reagent kit,HSQ,480 by Agilent Technologies	SureSelectXT Methyl Reagent kit,HSQ,480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT181
SureSelectXT Mouse All Exon, 480 samples by Agilent Technologies	SureSelectXT Mouse All Exon, 480 samples by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT183
SSel XT HS 17-32 + 1-499 kb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 1-499 kb, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT363
SureSelectXT HumanAllExon V5+UTRs, 16 by Agilent Technologies	SureSelectXT HumanAllExon V5+UTRs, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT176
ClearSeq Comprehensive Cancer,16, XT by Agilent Technologies	ClearSeq Comprehensive Cancer,16, XT by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT605
SureSelectXT2 Custom0.5-2.9Mb,96,Auto,RO by Agilent Technologies	SureSelectXT2 Custom0.5-2.9Mb,96,Auto,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT130
SeqCap RNA Choice Enrichment Kit by Roche NimbleGen	SeqCap RNA Choice Enrichment Kit by Roche NimbleGen	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT85
OneSeq Hi Res Backbone,6-11.9Mb,96 Auto by Agilent Technologies	OneSeq Hi Res Backbone,6-11.9Mb,96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT507
HaloPlex Cancer Research Panel, ILM, 16 by Agilent Technologies	HaloPlex Cancer Research Panel, ILM, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT577
ClearSeq Inherited Disease, 96 auto, XT by Agilent Technologies	ClearSeq Inherited Disease, 96 auto, XT by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT564
SureSelectQXT Reagent Kit NSQ, 16 by Agilent Technologies	SureSelectQXT Reagent Kit NSQ, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT272
SureSelectXT Custom 6-11.9Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 480, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT206
SSEL XT2 CRE V2, 96 rxn by Agilent Technologies	SSEL XT2 CRE V2, 96 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT490
KAPA Library Quantification Kits by Roche	KAPA Library Quantification Kits by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT44
SureSelectXT Custom 0.5-2.9Mb,480,Aut,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,480,Aut,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT288
SureSelectXT Bovine All Exon, 96, Auto by Agilent Technologies	SureSelectXT Bovine All Exon, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT280
MuSeek Barcode Set 1, Ion Torrent compatible by Thermo Fisher Scientific	MuSeek Barcode Set 1, Ion Torrent compatible by Thermo Fisher Scientific	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT96
SSXT Human All ExonV5+MHC, 96, Auto by Agilent Technologies	SSXT Human All ExonV5+MHC, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT403
SureSelectXT2 Custom 1kb-499kb,480,Au,RO by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,480,Au,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT165
SureSelectXT2 Custom 6-11.9Mb, 480, RO by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 480, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT124
SSel XT Low Input 1-96+CCP,96rxn by Agilent Technologies	SSel XT Low Input 1-96+CCP,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT348
CATS mRNA-seq (with polyA selection) by Diagenode	CATS mRNA-seq (with polyA selection) by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT30
SureSelectXT2 Custom 1kb-499kb, 96, RO by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT163
SSel XT Low Input 97-192+6-11.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+6-11.9 Mb,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT296
NEXTFLEX UDI Barcodes (1-1,536) by PerkinElmer	NEXTFLEX UDI Barcodes (1-1,536) by PerkinElmer	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT11
SureSelectXT2 Custom 0.5-2.9Mb, 96 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT203
SSEL XT2 Focused Exome, 96 rxn by Agilent Technologies	SSEL XT2 Focused Exome, 96 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT498
OneSeq Hi Res Backbone, 3-5.9Mb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT562
SSel XT Low Input 1-96+12-24 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+12-24 Mb,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT345
SSel XT Low Input 1-96+CREv2+,96rxn by Agilent Technologies	SSel XT Low Input 1-96+CREv2+,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT349
SSELXT Clinical Research Exome, 16 by Agilent Technologies	SSELXT Clinical Research Exome, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT502
SeqCap Adapter Kit B by Roche	SeqCap Adapter Kit B by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT58
SureSelect RNA 3-5.9Mb, 96 by Agilent Technologies	SureSelect RNA 3-5.9Mb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT316
SureSelectXT Custom 6-11.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 480, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT205
SSELXT Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	SSELXT Human All Exon V7 Plus2, 96Rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT472
SSELXT2 Human All Exon V6+UTR, 16 by Agilent Technologies	SSELXT2 Human All Exon V6+UTR, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT442
SureSelectXT DNA Kinome, 480 samples wit by Agilent Technologies	SureSelectXT DNA Kinome, 480 samples wit by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT213
SSXT Human All Exon V5+MHC, 16 by Agilent Technologies	SSXT Human All Exon V5+MHC, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT398
SureSelectXT Custom 3-5.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT258
InviGene Bisulfite Conversion Kit - 50 conversions by AS ONE INTERNATIONAL	InviGene Bisulfite Conversion Kit - 50 conversions by AS ONE INTERNATIONAL	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT17
SureSelect TE Reagent Kit, PTN, 96 by Agilent Technologies	SureSelect TE Reagent Kit, PTN, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT321
SureSelectXT Custom 3-5.9Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT255
SSel XT HS 1-16 + 6-11.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 6-11.9 Mb, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT356
SSel XT Low Input 97-192+V6,96rxn by Agilent Technologies	SSel XT Low Input 97-192+V6,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT299
SureSelectXT2 Custom 3-5.9Mb, 96, RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT118
OneSeq 1Mb CNV Backbone+12-24Mb, 96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+12-24Mb, 96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT543
SureSelectXT Custom 3-5.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT259
OneSeq1Mb CNV Backbone+0.5-2.9Mb, 96 A by Agilent Technologies	OneSeq1Mb CNV Backbone+0.5-2.9Mb, 96 A by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT508
SureSelect TE Reagent Kit, PTN, 16 by Agilent Technologies	SureSelect TE Reagent Kit, PTN, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT320
Twist Human Core Exome Kit by Twist Bioscience	Twist Human Core Exome Kit by Twist Bioscience	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT4
Universal Plant ChIP-seq kit by Diagenode	Universal Plant ChIP-seq kit by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT33
SureSelectXT2 Human All Exon V4, 96 samp by Agilent Technologies	SureSelectXT2 Human All Exon V4, 96 samp by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT143
SureSelectXT2 HumanAllExon V5+UTRs, 96 by Agilent Technologies	SureSelectXT2 HumanAllExon V5+UTRs, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT103
OneSeq Hi Res Backbone, 3-5.9Mb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT561
SSel XT Low Input 97-192+1-499 kb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+1-499 kb,96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT293
SSel XT Low Inp 1-96+V6,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+V6,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT331
SureSelect RNA 3-5.9Mb, 16, RO by Agilent Technologies	SureSelect RNA 3-5.9Mb, 16, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT313
SSELXT2 Human All ExonV6+UTR,96 rxn,auto by Agilent Technologies	SSELXT2 Human All ExonV6+UTR,96 rxn,auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT395
Wizard MagneSil Sequencing Reaction Clean-Up System by Promega	Wizard MagneSil Sequencing Reaction Clean-Up System by Promega	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT82
RiboMinus Plant Kit for RNA-Seq by Thermo Fisher Scientific	RiboMinus Plant Kit for RNA-Seq by Thermo Fisher Scientific	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT100
SureSelectXT2 Reagent kit, MSQ, 16 by Agilent Technologies	SureSelectXT2 Reagent kit, MSQ, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT115
SureSelectXT Custom 12-24Mb, 480 by Agilent Technologies	SureSelectXT Custom 12-24Mb, 480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT233
OneSeq Hi Res Backbone, 6-11.9Mb, 96 by Agilent Technologies	OneSeq Hi Res Backbone, 6-11.9Mb, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT505
SeqCap Epi System by Roche	SeqCap Epi System by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT59
SSELXT2 Clinical Research Exome, 96rxn by Agilent Technologies	SSELXT2 Clinical Research Exome, 96rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT431
KAPA Library Quantification Kit (Universal) by Roche	KAPA Library Quantification Kit (Universal) by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT42
OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT546
SSELXT Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	SSELXT Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT453
SSEL Clinical Research Exome, 96 auto by Agilent Technologies	SSEL Clinical Research Exome, 96 auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT513
iDeal ChIP-seq kit for Histones x10 by Diagenode	iDeal ChIP-seq kit for Histones x10 by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT35
SureSelectXT Custom 1Kb-499kb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb,96,Auto,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT250
SSEL XT2 CRE V2 Plus 1, 16 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 16 rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT482
SureSelectXT Reagent kit, HSQ, 16 by Agilent Technologies	SureSelectXT Reagent kit, HSQ, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT190
SureSelectXT2 Custom 0.5-2.9Mb, 480,Auto by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 480,Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT202
SureSelectXT DNA Kinome, 480 samples. Ad by Agilent Technologies	SureSelectXT DNA Kinome, 480 samples. Ad by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT214
SureSelectXT Custom 0.5-2.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96, RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT287
SureSelectXT2 Custom0.5-2.9Mb,480,Aut,RO by Agilent Technologies	SureSelectXT2 Custom0.5-2.9Mb,480,Aut,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT129
ChIP-seq Kit For Transcription Factors (High Sensitivity) by BosterBio	ChIP-seq Kit For Transcription Factors (High Sensitivity) by BosterBio	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT7
KAPA Hyper Prep KitIllumina, with KAPA Library Amplification Primer Mix (10X) by Roche	KAPA Hyper Prep KitIllumina, with KAPA Library Amplification Primer Mix (10X) by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT68
SSELXT HS 1-16 + V7, 16rxn by Agilent Technologies	SSELXT HS 1-16 + V7, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT445
SSXT2 Human All Exon V5+lncRNA, 16 by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT408
SSel XT HS 17-32 + 12-24 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 12-24 Mb, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT364
SureSelectXT Custom 12-24Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 12-24Mb,480,Auto,RO by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT239
SSel XT Low Inp 1-96+1-499 kb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+1-499 kb,96rxnAU by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT323
SSELXT2 Human All Exon V6, 16 by Agilent Technologies	SSELXT2 Human All Exon V6, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT384
KAPA HyperPlus Kits by Roche	KAPA HyperPlus Kits by Roche	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT3
CATS RNA-seq by Diagenode	CATS RNA-seq by Diagenode	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT29
SureSelectXT2 Custom 6-11.9Mb, 480 by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 480 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT122
SureSelectXT Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT286
SureSelectXT2 Reagent kit, MSQ, 96 by Agilent Technologies	SureSelectXT2 Reagent kit, MSQ, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT116
ClearSeq Comprehensive Cancer, 96 auto, by Agilent Technologies	ClearSeq Comprehensive Cancer, 96 auto, by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT604
SSELXT Human All Exon V6, 16 by Agilent Technologies	SSELXT Human All Exon V6, 16 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT463
SureSelectXT Reagent kit, HSQ, 96 by Agilent Technologies	SureSelectXT Reagent kit, HSQ, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT191
SSXT2 Human All Exon V5+lncRNA, 96 by Agilent Technologies	SSXT2 Human All Exon V5+lncRNA, 96 by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT409
SSel XT HS 17-32 + CCP, 16rxn by Agilent Technologies	SSel XT HS 17-32 + CCP, 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT367
Driver-Map Human Genome-Wide Targeted Expression Profiling Kit (24 reactions) by Cellecta	Driver-Map Human Genome-Wide Targeted Expression Profiling Kit (24 reactions) by Cellecta	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT5
SureSelectXT2 DNA Kinome, 96 samples. Ad by Agilent Technologies	SureSelectXT2 DNA Kinome, 96 samples. Ad by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT137
HaloPlex HS Prepack Reagents ILMN 16rxn by Agilent Technologies	HaloPlex HS Prepack Reagents ILMN 16rxn by Agilent Technologies	Any of various techniques designed to select or increase a target item in a mixed sample.	FG	KIT581
